allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000249,EV000597,CPL-R00327,7541,USD,2023-01-25T21:30:31+00:00,CPL/SRC/allocations/00597
AL000250,EV000599,CPL-R00328,9525,USD,2022-08-14T05:52:03+00:00,CPL/SRC/allocations/00599
AL000251,EV000601,CPL-R00329,50593,USD,2023-09-14T20:07:57+00:00,CPL/SRC/allocations/00601
AL000252,EV000603,CPL-R00330,13308,USD,2023-07-26T16:11:15+00:00,CPL/SRC/allocations/00603
AL000253,EV000606,CPL-R00332,2946,USD,2023-04-21T10:14:04+00:00,CPL/SRC/allocations/00606
AL000254,EV000610,CPL-R00334,13122,USD,2022-12-27T19:13:19+00:00,CPL/SRC/allocations/00610
AL000255,EV000612,CPL-R00335,15897,USD,2022-10-11T00:24:32+00:00,CPL/SRC/allocations/00612
AL000256,EV000617,CPL-R00337,28547,USD,2022-12-31T02:18:57+00:00,CPL/SRC/allocations/00617
AL000257,EV000619,CPL-R00338,4907,USD,2022-08-26T21:17:13+00:00,CPL/SRC/allocations/00619
AL000258,EV000621,CPL-R00339,26000,USD,2023-07-20T16:39:17+00:00,CPL/SRC/allocations/00621
AL000259,EV000624,CPL-R00341,17556,USD,2023-03-18T02:53:54+00:00,CPL/SRC/allocations/00624
AL000260,EV000628,CPL-R00344,36832,USD,2023-02-01T01:49:29+00:00,CPL/SRC/allocations/00628
AL000261,EV000630,CPL-R00345,3505,USD,2023-04-30T12:58:58+00:00,CPL/SRC/allocations/00631
AL000262,EV000630,CPL-R00346,2123,USD,2023-04-22T02:47:53+00:00,CPL/SRC/allocations/00631
AL000263,EV000633,CPL-R00347,26764,USD,2023-06-03T08:31:22+00:00,CPL/SRC/allocations/00633
AL000264,EV000636,CPL-R00349,10764,USD,2023-09-13T01:55:08+00:00,CPL/SRC/allocations/00636
AL000265,EV000640,CPL-R00351,8770,USD,2023-02-08T02:04:57+00:00,CPL/SRC/allocations/00640
AL000266,EV000643,CPL-R00352,7477,USD,2023-10-13T21:24:13+00:00,CPL/SRC/allocations/00643
AL000267,EV000647,CPL-R00355,7047,USD,2022-08-19T20:58:44+00:00,CPL/SRC/allocations/00647
AL000268,EV000649,CPL-R00356,4835,USD,2023-08-11T19:52:20+00:00,CPL/SRC/allocations/00649
AL000269,EV000652,CPL-R00358,279131,USD,2023-05-22T17:34:17+00:00,CPL/SRC/allocations/00652
AL000270,EV000654,CPL-R00359,2966,USD,2022-12-03T08:21:39+00:00,CPL/SRC/allocations/00654
AL000271,EV000656,CPL-R00360,195434,USD,2023-07-23T19:39:53+00:00,CPL/SRC/allocations/00656
AL000272,EV000659,CPL-R00361,6728,USD,2023-09-08T02:41:46+00:00,CPL/SRC/allocations/00659
AL000273,EV000661,CPL-R00362,247006,USD,2023-07-03T17:24:15+00:00,CPL/SRC/allocations/00661
AL000274,EV000663,CPL-R00363,6798,USD,2023-04-28T20:23:19+00:00,CPL/SRC/allocations/00663
AL000275,EV000665,CPL-R00364,7017,USD,2022-08-20T11:07:25+00:00,CPL/SRC/allocations/00665
AL000276,EV000667,CPL-R00365,26813,USD,2023-05-15T19:12:17+00:00,CPL/SRC/allocations/00667
AL000277,EV000669,CPL-R00366,3804,USD,2022-08-18T17:04:26+00:00,CPL/SRC/allocations/00669
AL000278,EV000671,CPL-R00367,43424,USD,2023-08-16T19:53:04+00:00,CPL/SRC/allocations/00671
AL000279,EV000675,CPL-R00369,9794,USD,2023-08-16T23:08:21+00:00,CPL/SRC/allocations/00675
AL000280,EV000677,CPL-R00370,25622,USD,2022-11-07T17:50:55+00:00,CPL/SRC/allocations/00677
AL000281,EV000679,CPL-R00371,6541,USD,2022-09-08T15:52:53+00:00,CPL/SRC/allocations/00679
AL000282,EV000681,CPL-R00372,155300,USD,2022-11-18T06:55:26+00:00,CPL/SRC/allocations/00681
AL000283,EV000684,CPL-R00374,2722,USD,2023-04-18T18:15:49+00:00,CPL/SRC/allocations/00684
AL000284,EV000689,CPL-R00377,13358,USD,2022-10-05T19:31:36+00:00,CPL/SRC/allocations/00689
AL000285,EV000691,CPL-R00378,6625,USD,2023-03-04T02:29:58+00:00,CPL/SRC/allocations/00692
AL000286,EV000691,CPL-R00379,4932,USD,2023-03-09T12:23:42+00:00,CPL/SRC/allocations/00692
AL000287,EV000694,CPL-R00380,5876,USD,2023-09-09T12:46:27+00:00,CPL/SRC/allocations/00694
AL000288,EV000696,CPL-R00381,133397,USD,2023-03-07T13:35:40+00:00,CPL/SRC/allocations/00696
AL000289,EV000698,CPL-R00382,5908,USD,2023-01-24T01:21:16+00:00,CPL/SRC/allocations/00698
AL000290,EV000702,CPL-R00384,26127,USD,2022-08-08T21:01:36+00:00,CPL/SRC/allocations/00702
AL000291,EV000705,CPL-R00386,71907,USD,2023-04-28T21:23:21+00:00,CPL/SRC/allocations/00706
AL000292,EV000705,CPL-R00387,40125,USD,2023-04-25T00:04:33+00:00,CPL/SRC/allocations/00706
AL000293,EV000708,CPL-R00388,4438,USD,2023-04-16T07:01:55+00:00,CPL/SRC/allocations/00708
AL000294,EV000710,CPL-R00389,4620,USD,2023-07-25T14:12:55+00:00,CPL/SRC/allocations/00710
AL000295,EV000712,CPL-R00390,6079,USD,2023-02-08T03:05:11+00:00,CPL/SRC/allocations/00712
AL000296,EV000714,CPL-R00391,45238,USD,2023-08-01T01:15:11+00:00,CPL/SRC/allocations/00714
AL000297,EV000716,CPL-R00392,6747,USD,2023-06-26T15:02:48+00:00,CPL/SRC/allocations/00716
AL000298,EV000718,CPL-R00393,13350,USD,2023-10-27T06:03:31+00:00,CPL/SRC/allocations/00718
AL000299,EV000720,CPL-R00394,70344,USD,2023-01-23T16:18:14+00:00,CPL/SRC/allocations/00720
AL000300,EV000722,CPL-R00395,10149,USD,2023-01-02T18:12:02+00:00,CPL/SRC/allocations/00722
AL000301,EV000724,CPL-R00396,8670,USD,2023-04-24T13:55:10+00:00,CPL/SRC/allocations/00724
AL000302,EV000726,CPL-R00397,9473,USD,2022-11-10T19:35:39+00:00,CPL/SRC/allocations/00726
AL000303,EV000728,CPL-R00398,7241,USD,2022-12-15T17:26:48+00:00,CPL/SRC/allocations/00728
AL000304,EV000730,CPL-R00399,20762,USD,2023-04-03T17:55:16+00:00,CPL/SRC/allocations/00730
AL000305,EV000732,CPL-R00400,7254,USD,2023-03-10T20:33:44+00:00,CPL/SRC/allocations/00733
AL000306,EV000732,CPL-R00401,3760,USD,2023-03-13T03:42:42+00:00,CPL/SRC/allocations/00733
AL000307,EV000735,CPL-R00402,5592,USD,2023-05-05T21:04:02+00:00,CPL/SRC/allocations/00735
AL000308,EV000737,CPL-R00403,38243,USD,2023-08-08T03:57:38+00:00,CPL/SRC/allocations/00737
AL000309,EV000739,CPL-R00404,47951,USD,2023-09-07T16:10:01+00:00,CPL/SRC/allocations/00740
AL000310,EV000739,CPL-R00405,46164,USD,2023-08-29T02:31:34+00:00,CPL/SRC/allocations/00740
AL000311,EV000742,CPL-R00406,9469,USD,2022-12-25T07:27:38+00:00,CPL/SRC/allocations/00742
AL000312,EV000744,CPL-R00407,6218,USD,2022-08-31T23:52:59+00:00,CPL/SRC/allocations/00744
AL000313,EV000746,CPL-R00408,13825,USD,2023-07-25T21:33:06+00:00,CPL/SRC/allocations/00746
AL000314,EV000748,CPL-R00409,32002,USD,2023-05-09T22:36:17+00:00,CPL/SRC/allocations/00748
AL000315,EV000750,CPL-R00410,12774,USD,2023-01-01T15:17:27+00:00,CPL/SRC/allocations/00750
AL000316,EV000752,CPL-R00411,4765,USD,2023-10-22T09:07:11+00:00,CPL/SRC/allocations/00753
AL000317,EV000752,CPL-R00412,3367,USD,2023-11-01T21:36:11+00:00,CPL/SRC/allocations/00753
AL000318,EV000755,CPL-R00413,40985,USD,2023-04-22T04:05:46+00:00,CPL/SRC/allocations/00755
AL000319,EV000757,CPL-R00414,67268,USD,2022-07-22T11:28:45+00:00,CPL/SRC/allocations/00757
AL000320,EV000759,CPL-R00415,6620,USD,2022-12-04T05:29:18+00:00,CPL/SRC/allocations/00759
AL000321,EV000761,CPL-R00416,40692,USD,2023-08-12T20:38:03+00:00,CPL/SRC/allocations/00761
AL000322,EV000763,CPL-R00417,12120,USD,2022-09-10T14:58:44+00:00,CPL/SRC/allocations/00763
AL000323,EV000765,CPL-R00418,13496,USD,2022-10-20T01:35:43+00:00,CPL/SRC/allocations/00765
AL000324,EV000768,CPL-R00420,11245,USD,2023-04-16T10:50:59+00:00,CPL/SRC/allocations/00769
AL000325,EV000768,CPL-R00421,7654,USD,2023-04-14T17:14:56+00:00,CPL/SRC/allocations/00769
AL000326,EV000771,CPL-R00422,3105,USD,2023-01-23T11:18:25+00:00,CPL/SRC/allocations/00771
AL000327,EV000773,CPL-R00423,23261,USD,2023-03-09T22:36:40+00:00,CPL/SRC/allocations/00773
AL000328,EV000775,CPL-R00424,11287,USD,2023-04-21T07:56:40+00:00,CPL/SRC/allocations/00775
AL000329,EV000779,CPL-R00426,6946,USD,2022-10-15T04:57:19+00:00,CPL/SRC/allocations/00779
AL000330,EV000781,CPL-R00427,4635,USD,2023-04-08T05:10:57+00:00,CPL/SRC/allocations/00781
AL000331,EV000783,CPL-R00428,6004,USD,2023-10-09T14:23:26+00:00,CPL/SRC/allocations/00783
AL000332,EV000785,CPL-R00429,95674,USD,2023-02-07T21:15:27+00:00,CPL/SRC/allocations/00785
AL000333,EV000787,CPL-R00430,12658,USD,2023-03-09T09:25:33+00:00,CPL/SRC/allocations/00787
AL000334,EV000792,CPL-R00433,26370,USD,2023-06-05T22:41:23+00:00,CPL/SRC/allocations/00793
AL000335,EV000792,CPL-R00434,12224,USD,2023-06-05T21:21:40+00:00,CPL/SRC/allocations/00793
AL000336,EV000795,CPL-R00435,7156,USD,2022-11-10T00:37:17+00:00,CPL/SRC/allocations/00795
AL000337,EV000797,CPL-R00436,12021,USD,2023-10-22T14:19:41+00:00,CPL/SRC/allocations/00797
AL000338,EV000804,CPL-R00441,43648,USD,2023-02-20T23:05:17+00:00,CPL/SRC/allocations/00804
AL000339,EV000808,CPL-R00444,14422,USD,2023-02-15T16:52:42+00:00,CPL/SRC/allocations/00808
AL000340,EV000810,CPL-R00445,12530,USD,2023-08-28T19:28:25+00:00,CPL/SRC/allocations/00810
AL000341,EV000812,CPL-R00446,24538,USD,2023-05-06T19:09:51+00:00,CPL/SRC/allocations/00812
AL000342,EV000816,CPL-R00448,7207,USD,2023-05-06T18:21:28+00:00,CPL/SRC/allocations/00816
AL000343,EV000820,CPL-R00451,15047,USD,2023-05-16T00:39:59+00:00,CPL/SRC/allocations/00820
AL000344,EV000822,CPL-R00452,9137,USD,2023-07-27T00:48:29+00:00,CPL/SRC/allocations/00823
AL000345,EV000822,CPL-R00453,5230,USD,2023-07-28T01:36:58+00:00,CPL/SRC/allocations/00823
AL000346,EV000825,CPL-R00454,6733,USD,2023-07-27T22:08:15+00:00,CPL/SRC/allocations/00825
AL000347,EV000827,CPL-R00455,2613,USD,2022-09-08T14:50:09+00:00,CPL/SRC/allocations/00827
AL000348,EV000829,CPL-R00456,22480,USD,2023-08-23T13:04:00+00:00,CPL/SRC/allocations/00829
AL000349,EV000831,CPL-R00457,11621,USD,2022-10-13T14:26:59+00:00,CPL/SRC/allocations/00831
AL000350,EV000833,CPL-R00458,30217,USD,2023-03-14T17:54:51+00:00,CPL/SRC/allocations/00833
AL000351,EV000836,CPL-R00460,20839,USD,2023-09-15T07:45:40+00:00,CPL/SRC/allocations/00837
AL000352,EV000836,CPL-R00461,24488,USD,2023-09-23T00:17:18+00:00,CPL/SRC/allocations/00837
AL000353,EV000839,CPL-R00462,6391,USD,2023-02-07T03:52:47+00:00,CPL/SRC/allocations/00839
AL000354,EV000842,CPL-R00464,15779,USD,2022-11-30T22:51:17+00:00,CPL/SRC/allocations/00842
AL000355,EV000844,CPL-R00465,6811,USD,2023-07-15T23:29:59+00:00,CPL/SRC/allocations/00844
AL000356,EV000846,CPL-R00466,7676,USD,2023-06-30T12:55:52+00:00,CPL/SRC/allocations/00846
AL000357,EV000848,CPL-R00467,11657,USD,2023-08-29T16:24:00+00:00,CPL/SRC/allocations/00848
AL000358,EV000850,CPL-R00468,1644,USD,2023-01-11T05:42:12+00:00,CPL/SRC/allocations/00850
AL000359,EV000852,CPL-R00469,24145,USD,2023-01-12T18:38:37+00:00,CPL/SRC/allocations/00853
AL000360,EV000852,CPL-R00470,15761,USD,2023-01-13T00:53:00+00:00,CPL/SRC/allocations/00853
AL000361,EV000855,CPL-R00471,16425,USD,2022-07-18T20:58:33+00:00,CPL/SRC/allocations/00855
AL000362,EV000857,CPL-R00472,17950,USD,2023-06-16T01:34:30+00:00,CPL/SRC/allocations/00857
AL000363,EV000859,CPL-R00473,9474,USD,2023-03-03T14:21:00+00:00,CPL/SRC/allocations/00859
AL000364,EV000861,CPL-R00474,54815,USD,2022-09-05T22:13:23+00:00,CPL/SRC/allocations/00861
AL000365,EV000863,CPL-R00475,19545,USD,2023-02-22T12:13:47+00:00,CPL/SRC/allocations/00863
AL000366,EV000865,CPL-R00476,9101,USD,2023-04-28T23:16:04+00:00,CPL/SRC/allocations/00866
AL000367,EV000865,CPL-R00477,4150,USD,2023-04-28T20:59:23+00:00,CPL/SRC/allocations/00866
AL000368,EV000868,CPL-R00478,60681,USD,2023-09-16T10:16:47+00:00,CPL/SRC/allocations/00868
AL000369,EV000870,CPL-R00479,5657,USD,2023-04-19T21:01:12+00:00,CPL/SRC/allocations/00870
AL000370,EV000872,CPL-R00480,79873,USD,2023-05-01T21:49:35+00:00,CPL/SRC/allocations/00872
AL000371,EV000880,CPL-R00485,8506,USD,2023-03-13T22:45:41+00:00,CPL/SRC/allocations/00880
AL000372,EV000883,CPL-R00487,11625,USD,2023-09-13T23:25:49+00:00,CPL/SRC/allocations/00883
AL000373,EV000886,CPL-R00489,20107,USD,2022-11-29T00:14:24+00:00,CPL/SRC/allocations/00886
AL000374,EV000891,CPL-R00492,4502,USD,2023-07-10T17:12:51+00:00,CPL/SRC/allocations/00891
AL000375,EV000894,CPL-R00494,15325,USD,2022-08-10T06:46:09+00:00,CPL/SRC/allocations/00894
AL000376,EV000896,CPL-R00495,13569,USD,2023-06-12T22:58:47+00:00,CPL/SRC/allocations/00896
AL000377,EV000899,CPL-R00497,6688,USD,2023-05-30T13:59:24+00:00,CPL/SRC/allocations/00899
AL000378,EV000901,CPL-R00498,20352,USD,2022-08-15T09:55:33+00:00,CPL/SRC/allocations/00901
AL000379,EV000905,CPL-R00500,20334,USD,2023-09-08T13:43:56+00:00,CPL/SRC/allocations/00905
AL000380,EV000907,CPL-R00501,68869,USD,2023-08-31T15:00:44+00:00,CPL/SRC/allocations/00907
AL000381,EV000910,CPL-R00503,74410,USD,2022-11-25T10:39:23+00:00,CPL/SRC/allocations/00910
AL000382,EV000912,CPL-R00504,6276,USD,2023-01-19T23:37:28+00:00,CPL/SRC/allocations/00912
AL000383,EV000916,CPL-R00506,10146,USD,2023-02-23T11:08:12+00:00,CPL/SRC/allocations/00916
AL000384,EV000920,CPL-R00508,6651,USD,2023-09-08T18:40:32+00:00,CPL/SRC/allocations/00920
AL000385,EV000922,CPL-R00509,119025,USD,2022-11-29T10:03:09+00:00,CPL/SRC/allocations/00922
AL000386,EV000926,CPL-R00511,19922,USD,2023-03-31T03:11:47+00:00,CPL/SRC/allocations/00926
AL000387,EV000928,CPL-R00512,9846,USD,2023-05-11T03:46:26+00:00,CPL/SRC/allocations/00928
AL000388,EV000930,CPL-R00513,10339,USD,2022-08-20T19:36:45+00:00,CPL/SRC/allocations/00931
AL000389,EV000930,CPL-R00514,9387,USD,2022-08-12T20:29:56+00:00,CPL/SRC/allocations/00931
AL000390,EV000933,CPL-R00515,22811,USD,2023-06-08T20:46:05+00:00,CPL/SRC/allocations/00933
AL000391,EV000935,CPL-R00516,55433,USD,2023-03-25T18:24:56+00:00,CPL/SRC/allocations/00935
AL000392,EV000937,CPL-R00517,10704,USD,2023-03-04T20:14:17+00:00,CPL/SRC/allocations/00937
AL000393,EV000939,CPL-R00518,41557,USD,2023-03-03T20:02:34+00:00,CPL/SRC/allocations/00939
AL000394,EV000941,CPL-R00519,26802,USD,2022-10-29T01:32:30+00:00,CPL/SRC/allocations/00941
AL000395,EV000943,CPL-R00520,35390,USD,2022-11-01T04:38:20+00:00,CPL/SRC/allocations/00943
AL000396,EV000947,CPL-R00522,7324,USD,2023-01-13T07:10:09+00:00,CPL/SRC/allocations/00947
AL000397,EV000949,CPL-R00523,5997,USD,2023-09-23T02:48:03+00:00,CPL/SRC/allocations/00949
AL000398,EV000951,CPL-R00524,10468,USD,2022-11-08T00:01:49+00:00,CPL/SRC/allocations/00951
AL000399,EV000953,CPL-R00525,6382,USD,2023-05-23T11:21:04+00:00,CPL/SRC/allocations/00954
AL000400,EV000953,CPL-R00526,3904,USD,2023-05-25T23:38:09+00:00,CPL/SRC/allocations/00954
AL000401,EV000956,CPL-R00527,22740,USD,2022-08-22T03:20:58+00:00,CPL/SRC/allocations/00956
AL000402,EV000959,CPL-R00529,5290,USD,2023-10-14T08:25:12+00:00,CPL/SRC/allocations/00959
AL000403,EV000961,CPL-R00530,5107,USD,2022-08-19T19:46:27+00:00,CPL/SRC/allocations/00961
AL000404,EV000963,CPL-R00531,5201,USD,2022-09-24T12:24:02+00:00,CPL/SRC/allocations/00963
AL000405,EV000965,CPL-R00532,3001,USD,2022-10-15T04:37:25+00:00,CPL/SRC/allocations/00965
AL000406,EV000967,CPL-R00533,4286,USD,2023-01-22T03:44:29+00:00,CPL/SRC/allocations/00967
AL000407,EV000969,CPL-R00534,17982,USD,2023-07-11T20:47:41+00:00,CPL/SRC/allocations/00969
AL000408,EV000971,CPL-R00535,125087,USD,2023-05-03T18:23:32+00:00,CPL/SRC/allocations/00972
AL000409,EV000971,CPL-R00536,129958,USD,2023-04-24T19:14:05+00:00,CPL/SRC/allocations/00972
AL000410,EV000980,CPL-R00540,11013,USD,2023-10-06T19:52:19+00:00,CPL/SRC/allocations/00980
AL000411,EV000982,CPL-R00541,4905,USD,2023-07-15T04:29:05+00:00,CPL/SRC/allocations/00982
AL000412,EV000984,CPL-R00542,4941,USD,2023-01-02T14:43:04+00:00,CPL/SRC/allocations/00984
AL000413,EV000987,CPL-R00544,11989,USD,2022-12-20T18:18:23+00:00,CPL/SRC/allocations/00987
AL000414,EV000989,CPL-R00545,7879,USD,2023-01-30T20:02:47+00:00,CPL/SRC/allocations/00989
AL000415,EV000991,CPL-R00546,7572,USD,2023-04-06T00:51:00+00:00,CPL/SRC/allocations/00991
AL000416,EV000996,CPL-R00550,19556,USD,2023-07-31T18:16:50+00:00,CPL/SRC/allocations/00996
AL000417,EV000999,CPL-R00552,57122,USD,2023-08-01T22:38:25+00:00,CPL/SRC/allocations/00999
AL000418,EV001001,CPL-R00553,4869,USD,2023-04-04T17:30:52+00:00,CPL/SRC/allocations/01001
AL000419,EV001005,CPL-R00555,61105,USD,2023-10-14T00:29:22+00:00,CPL/SRC/allocations/01005
AL000420,EV001008,CPL-R00557,3011,USD,2023-07-24T15:43:00+00:00,CPL/SRC/allocations/01009
AL000421,EV001008,CPL-R00558,2309,USD,2023-07-08T15:28:05+00:00,CPL/SRC/allocations/01009
AL000422,EV001011,CPL-R00559,17796,USD,2022-12-22T21:13:51+00:00,CPL/SRC/allocations/01011
AL000423,EV001013,CPL-R00560,69548,USD,2022-12-05T21:50:05+00:00,CPL/SRC/allocations/01013
AL000424,EV001019,CPL-R00563,10957,USD,2023-04-30T19:28:11+00:00,CPL/SRC/allocations/01019
AL000425,EV001021,CPL-R00564,15841,USD,2023-08-17T09:58:57+00:00,CPL/SRC/allocations/01021
AL000426,EV001023,CPL-R00565,4802,USD,2022-09-04T12:26:55+00:00,CPL/SRC/allocations/01023
AL000427,EV001027,CPL-R00567,56545,USD,2023-09-24T20:33:53+00:00,CPL/SRC/allocations/01027
AL000428,EV001029,CPL-R00568,6758,USD,2023-10-24T08:12:00+00:00,CPL/SRC/allocations/01029
AL000429,EV001031,TRI-R00569,3658,USD,2023-06-28T19:59:03+00:00,TRI/SRC/allocations/01031
AL000430,EV001036,TRI-R00572,13325,USD,2022-12-20T03:14:25+00:00,TRI/SRC/allocations/01037
AL000431,EV001036,TRI-R00573,9474,USD,2022-12-20T01:15:11+00:00,TRI/SRC/allocations/01037
AL000432,EV001041,TRI-R00575,14050,USD,2023-04-24T23:47:50+00:00,TRI/SRC/allocations/01041
AL000433,EV001043,TRI-R00576,12063,USD,2022-09-14T04:00:07+00:00,TRI/SRC/allocations/01043
AL000434,EV001045,TRI-R00577,7401,USD,2023-04-30T08:49:24+00:00,TRI/SRC/allocations/01045
AL000435,EV001048,TRI-R00578,85297,USD,2022-12-29T08:43:19+00:00,TRI/SRC/allocations/01048
AL000436,EV001050,TRI-R00579,13733,USD,2023-03-28T02:23:52+00:00,TRI/SRC/allocations/01050
AL000437,EV001054,TRI-R00581,22848,USD,2022-08-15T21:57:27+00:00,TRI/SRC/allocations/01054
AL000438,EV001056,TRI-R00582,26129,USD,2023-07-19T04:29:19+00:00,TRI/SRC/allocations/01056
AL000439,EV001058,TRI-R00583,12379,USD,2023-10-02T14:47:11+00:00,TRI/SRC/allocations/01058
AL000440,EV001060,TRI-R00584,5306,USD,2023-10-02T15:43:37+00:00,TRI/SRC/allocations/01060
AL000441,EV001062,TRI-R00585,6073,USD,2023-05-15T17:43:00+00:00,TRI/SRC/allocations/01062
AL000442,EV001064,TRI-R00586,6379,USD,2023-10-06T21:21:28+00:00,TRI/SRC/allocations/01064
AL000443,EV001066,TRI-R00587,4606,USD,2023-09-26T03:23:08+00:00,TRI/SRC/allocations/01066
AL000444,EV001068,TRI-R00588,5831,USD,2022-09-19T17:00:04+00:00,TRI/SRC/allocations/01068
AL000445,EV001071,TRI-R00589,19440,USD,2023-09-27T21:50:41+00:00,TRI/SRC/allocations/01071
AL000446,EV001073,TRI-R00590,20496,USD,2022-12-06T23:05:06+00:00,TRI/SRC/allocations/01073
AL000447,EV001076,TRI-R00592,20365,USD,2022-12-01T02:26:57+00:00,TRI/SRC/allocations/01076
AL000448,EV001083,TRI-R00597,19911,USD,2023-06-14T08:10:05+00:00,TRI/SRC/allocations/01083
AL000449,EV001088,TRI-R00600,3949,USD,2022-11-29T02:52:15+00:00,TRI/SRC/allocations/01088
AL000450,EV001090,TRI-R00601,37973,USD,2022-09-27T01:07:19+00:00,TRI/SRC/allocations/01090
AL000451,EV001095,TRI-R00604,10484,USD,2022-08-31T22:26:51+00:00,TRI/SRC/allocations/01095
AL000452,EV001097,TRI-R00605,7826,USD,2022-11-10T10:00:25+00:00,TRI/SRC/allocations/01097
AL000453,EV001100,TRI-R00607,13502,USD,2022-08-22T23:29:24+00:00,TRI/SRC/allocations/01100
AL000454,EV001104,TRI-R00609,66406,USD,2023-09-12T05:05:42+00:00,TRI/SRC/allocations/01104
AL000455,EV001108,TRI-R00611,54288,USD,2022-10-11T12:58:15+00:00,TRI/SRC/allocations/01108
AL000456,EV001110,TRI-R00612,41256,USD,2023-09-08T22:30:01+00:00,TRI/SRC/allocations/01111
AL000457,EV001110,TRI-R00613,28148,USD,2023-09-08T22:53:00+00:00,TRI/SRC/allocations/01111
AL000458,EV001113,TRI-R00614,8527,USD,2022-10-02T19:09:39+00:00,TRI/SRC/allocations/01113
AL000459,EV001115,TRI-R00615,20567,USD,2023-08-18T16:16:49+00:00,TRI/SRC/allocations/01115
AL000460,EV001117,TRI-R00616,10752,USD,2023-10-30T18:28:32+00:00,TRI/SRC/allocations/01117
AL000461,EV001121,TRI-R00618,133781,USD,2022-11-02T22:04:32+00:00,TRI/SRC/allocations/01121
AL000462,EV001123,TRI-R00619,9409,USD,2023-04-04T22:20:41+00:00,TRI/SRC/allocations/01123
AL000463,EV001126,TRI-R00621,9796,USD,2023-05-05T06:35:16+00:00,TRI/SRC/allocations/01126
AL000464,EV001128,TRI-R00622,19100,USD,2023-08-07T09:51:02+00:00,TRI/SRC/allocations/01128
AL000465,EV001130,TRI-R00623,9105,USD,2022-11-22T03:38:12+00:00,TRI/SRC/allocations/01130
AL000466,EV001132,TRI-R00624,12381,USD,2023-08-23T16:56:55+00:00,TRI/SRC/allocations/01133
AL000467,EV001132,TRI-R00625,9389,USD,2023-08-22T01:31:44+00:00,TRI/SRC/allocations/01133
AL000468,EV001136,TRI-R00626,3757,USD,2023-03-31T17:06:29+00:00,TRI/SRC/allocations/01137
AL000469,EV001136,TRI-R00627,3481,USD,2023-03-31T21:05:02+00:00,TRI/SRC/allocations/01137
AL000470,EV001139,TRI-R00628,5852,USD,2022-11-30T14:19:35+00:00,TRI/SRC/allocations/01139
AL000471,EV001141,TRI-R00629,6856,USD,2023-04-12T19:05:39+00:00,TRI/SRC/allocations/01141
AL000472,EV001143,TRI-R00630,85963,USD,2022-11-15T09:34:47+00:00,TRI/SRC/allocations/01143
AL000473,EV001147,TRI-R00632,7291,USD,2023-01-07T02:20:27+00:00,TRI/SRC/allocations/01148
AL000474,EV001147,TRI-R00633,3519,USD,2023-01-09T07:55:25+00:00,TRI/SRC/allocations/01148
AL000475,EV001154,TRI-R00636,47575,USD,2023-06-20T22:41:13+00:00,TRI/SRC/allocations/01154
AL000476,EV001157,TRI-R00638,175191,USD,2022-10-03T19:36:11+00:00,TRI/SRC/allocations/01157
AL000477,EV001160,TRI-R00640,5772,USD,2023-06-08T03:57:53+00:00,TRI/SRC/allocations/01160
AL000478,EV001164,TRI-R00642,318697,USD,2023-02-24T00:37:20+00:00,TRI/SRC/allocations/01164
AL000479,EV001166,TRI-R00643,47158,USD,2023-06-16T02:11:45+00:00,TRI/SRC/allocations/01166
AL000480,EV001168,TRI-R00644,75135,USD,2022-12-12T22:34:42+00:00,TRI/SRC/allocations/01168
AL000481,EV001170,TRI-R00645,12356,USD,2022-08-23T01:20:04+00:00,TRI/SRC/allocations/01170
AL000482,EV001174,TRI-R00647,30020,USD,2023-09-04T23:28:54+00:00,TRI/SRC/allocations/01174
AL000483,EV001176,TRI-R00648,12930,USD,2022-11-18T20:29:56+00:00,TRI/SRC/allocations/01176
AL000484,EV001181,TRI-R00651,14079,USD,2023-01-24T17:19:39+00:00,TRI/SRC/allocations/01181
AL000485,EV001183,TRI-R00652,8226,USD,2023-08-30T16:35:28+00:00,TRI/SRC/allocations/01183
AL000486,EV001189,TRI-R00655,18955,USD,2023-10-02T20:32:58+00:00,TRI/SRC/allocations/01189
AL000487,EV001194,TRI-R00658,2500,USD,2023-01-26T05:54:54+00:00,TRI/SRC/allocations/01194
AL000488,EV001197,TRI-R00660,12710,USD,2022-10-21T23:42:40+00:00,TRI/SRC/allocations/01197
AL000489,EV001199,TRI-R00661,8433,USD,2022-08-24T23:19:52+00:00,TRI/SRC/allocations/01199
AL000490,EV001201,TRI-R00662,22337,USD,2022-11-29T04:31:40+00:00,TRI/SRC/allocations/01202
AL000491,EV001201,TRI-R00663,17560,USD,2022-11-29T01:12:47+00:00,TRI/SRC/allocations/01202
AL000492,EV001206,TRI-R00665,16444,USD,2023-09-21T12:42:35+00:00,TRI/SRC/allocations/01206
AL000493,EV001209,TRI-R00667,5053,USD,2023-09-20T08:05:53+00:00,TRI/SRC/allocations/01209
AL000494,EV001216,TRI-R00672,4928,USD,2023-08-30T00:05:19+00:00,TRI/SRC/allocations/01216
AL000495,EV001218,TRI-R00673,2477,USD,2023-08-28T23:16:51+00:00,TRI/SRC/allocations/01219
AL000496,EV001218,TRI-R00674,1517,USD,2023-08-27T19:59:13+00:00,TRI/SRC/allocations/01219
AL000497,EV001221,TRI-R00675,9693,USD,2022-10-15T01:36:57+00:00,TRI/SRC/allocations/01221
