allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000250,EV000602,CPL-R00335,6977,USD,2022-12-05T22:36:33+00:00,CPL/SRC/allocations/00602
AL000251,EV000604,CPL-R00336,8425,USD,2022-08-16T23:31:36+00:00,CPL/SRC/allocations/00604
AL000252,EV000607,CPL-R00338,22165,USD,2022-09-08T03:30:24+00:00,CPL/SRC/allocations/00607
AL000253,EV000609,CPL-R00339,14712,USD,2023-04-07T20:40:24+00:00,CPL/SRC/allocations/00609
AL000254,EV000611,CPL-R00340,5688,USD,2022-10-22T14:32:16+00:00,CPL/SRC/allocations/00611
AL000255,EV000615,CPL-R00342,12385,USD,2022-10-24T22:33:28+00:00,CPL/SRC/allocations/00615
AL000256,EV000617,CPL-R00343,51300,USD,2023-02-18T03:51:42+00:00,CPL/SRC/allocations/00617
AL000257,EV000619,CPL-R00344,7797,USD,2022-08-18T05:05:05+00:00,CPL/SRC/allocations/00619
AL000258,EV000623,CPL-R00346,3968,USD,2023-05-26T20:45:55+00:00,CPL/SRC/allocations/00623
AL000260,EV000627,CPL-R00348,12208,USD,2022-09-19T00:09:53+00:00,CPL/SRC/allocations/00628
AL000261,EV000627,CPL-R00349,8146,USD,2022-09-13T23:28:06+00:00,CPL/SRC/allocations/00628
AL000262,EV000630,CPL-R00350,9588,USD,2022-09-07T13:20:17+00:00,CPL/SRC/allocations/00630
AL000263,EV000632,CPL-R00351,25090,USD,2023-07-04T18:36:54+00:00,CPL/SRC/allocations/00632
AL000264,EV000634,CPL-R00352,28287,USD,2023-02-24T08:36:48+00:00,CPL/SRC/allocations/00634
AL000265,EV000638,CPL-R00354,5620,USD,2023-01-20T03:02:54+00:00,CPL/SRC/allocations/00638
AL000266,EV000640,CPL-R00355,99826,USD,2023-09-02T02:25:36+00:00,CPL/SRC/allocations/00640
AL000267,EV000642,CPL-R00356,12636,USD,2023-07-28T21:06:07+00:00,CPL/SRC/allocations/00642
AL000268,EV000649,CPL-R00360,3949,USD,2022-10-12T18:57:11+00:00,CPL/SRC/allocations/00649
AL000269,EV000651,CPL-R00361,185897,USD,2022-08-01T21:54:25+00:00,CPL/SRC/allocations/00651
AL000270,EV000653,CPL-R00362,13008,USD,2023-04-26T15:06:22+00:00,CPL/SRC/allocations/00654
AL000271,EV000653,CPL-R00363,6365,USD,2023-04-28T20:47:12+00:00,CPL/SRC/allocations/00654
AL000272,EV000656,CPL-R00364,3570,USD,2023-09-06T17:27:39+00:00,CPL/SRC/allocations/00656
AL000273,EV000658,CPL-R00365,7748,USD,2023-09-05T20:37:17+00:00,CPL/SRC/allocations/00658
AL000274,EV000661,CPL-R00366,51966,USD,2023-04-12T23:01:20+00:00,CPL/SRC/allocations/00661
AL000275,EV000664,CPL-R00368,20544,USD,2023-04-26T23:06:43+00:00,CPL/SRC/allocations/00664
AL000276,EV000671,CPL-R00373,3741,USD,2023-04-18T17:32:58+00:00,CPL/SRC/allocations/00671
AL000277,EV000673,CPL-R00374,5628,USD,2022-08-01T21:00:32+00:00,CPL/SRC/allocations/00673
AL000278,EV000675,CPL-R00375,30339,USD,2023-09-16T17:27:20+00:00,CPL/SRC/allocations/00675
AL000280,EV000679,CPL-R00377,31744,USD,2023-09-20T14:29:12+00:00,CPL/SRC/allocations/00679
AL000281,EV000681,CPL-R00378,4371,USD,2023-03-05T23:45:52+00:00,CPL/SRC/allocations/00681
AL000282,EV000683,CPL-R00379,13973,USD,2022-09-20T04:38:35+00:00,CPL/SRC/allocations/00683
AL000283,EV000687,CPL-R00381,5759,USD,2022-11-07T18:43:58+00:00,CPL/SRC/allocations/00687
AL000284,EV000690,CPL-R00383,23176,USD,2023-03-31T22:13:08+00:00,CPL/SRC/allocations/00690
AL000285,EV000692,CPL-R00384,3781,USD,2023-01-23T08:21:21+00:00,CPL/SRC/allocations/00692
AL000286,EV000695,CPL-R00386,2361,USD,2022-09-29T13:45:00+00:00,CPL/SRC/allocations/00696
AL000287,EV000695,CPL-R00387,1179,USD,2022-09-26T21:43:47+00:00,CPL/SRC/allocations/00696
AL000288,EV000698,CPL-R00388,52416,USD,2023-04-23T14:38:37+00:00,CPL/SRC/allocations/00698
AL000289,EV000701,CPL-R00390,8158,USD,2023-06-13T22:30:01+00:00,CPL/SRC/allocations/00701
AL000290,EV000703,CPL-R00391,13384,USD,2023-03-15T21:28:18+00:00,CPL/SRC/allocations/00703
AL000291,EV000705,CPL-R00392,18595,USD,2023-10-03T04:41:37+00:00,CPL/SRC/allocations/00705
AL000292,EV000707,CPL-R00393,2020,USD,2022-10-02T16:47:10+00:00,CPL/SRC/allocations/00707
AL000293,EV000713,CPL-R00396,11386,USD,2023-05-03T23:42:14+00:00,CPL/SRC/allocations/00713
AL000294,EV000715,CPL-R00397,7376,USD,2022-08-31T14:08:57+00:00,CPL/SRC/allocations/00715
AL000295,EV000717,CPL-R00398,9517,USD,2023-04-11T01:00:27+00:00,CPL/SRC/allocations/00717
AL000296,EV000720,CPL-R00400,48844,USD,2023-07-12T04:41:43+00:00,CPL/SRC/allocations/00720
AL000297,EV000723,CPL-R00402,6732,USD,2023-08-22T21:01:45+00:00,CPL/SRC/allocations/00723
AL000298,EV000725,CPL-R00403,5645,USD,2022-11-12T04:50:03+00:00,CPL/SRC/allocations/00725
AL000299,EV000727,CPL-R00404,22372,USD,2023-03-29T15:43:59+00:00,CPL/SRC/allocations/00727
AL000300,EV000729,CPL-R00405,8814,USD,2023-09-18T19:18:35+00:00,CPL/SRC/allocations/00729
AL000301,EV000731,CPL-R00406,11459,USD,2023-02-07T01:37:54+00:00,CPL/SRC/allocations/00731
AL000302,EV000733,CPL-R00407,4634,USD,2023-07-09T09:38:27+00:00,CPL/SRC/allocations/00733
AL000303,EV000735,CPL-R00408,38399,USD,2023-02-03T20:45:27+00:00,CPL/SRC/allocations/00735
AL000304,EV000737,CPL-R00409,17934,USD,2023-07-09T18:00:45+00:00,CPL/SRC/allocations/00737
AL000305,EV000739,CPL-R00410,29205,USD,2023-03-29T03:26:26+00:00,CPL/SRC/allocations/00740
AL000306,EV000739,CPL-R00411,33079,USD,2023-03-29T02:59:46+00:00,CPL/SRC/allocations/00740
AL000307,EV000742,CPL-R00412,15924,USD,2023-06-21T23:50:39+00:00,CPL/SRC/allocations/00742
AL000308,EV000744,CPL-R00413,7592,USD,2023-02-28T02:13:49+00:00,CPL/SRC/allocations/00744
AL000309,EV000746,CPL-R00414,59077,USD,2023-01-25T10:53:12+00:00,CPL/SRC/allocations/00746
AL000310,EV000748,CPL-R00415,4130,USD,2023-01-04T18:47:42+00:00,CPL/SRC/allocations/00748
AL000311,EV000750,CPL-R00416,56373,USD,2023-03-08T01:51:25+00:00,CPL/SRC/allocations/00750
AL000312,EV000752,CPL-R00417,9014,USD,2023-05-30T04:20:36+00:00,CPL/SRC/allocations/00752
AL000313,EV000756,CPL-R00419,50531,USD,2023-09-01T02:33:16+00:00,CPL/SRC/allocations/00756
AL000314,EV000762,CPL-R00422,8219,USD,2023-04-25T20:01:29+00:00,CPL/SRC/allocations/00762
AL000315,EV000764,CPL-R00423,6735,USD,2023-03-16T19:43:34+00:00,CPL/SRC/allocations/00764
AL000316,EV000766,CPL-R00424,101702,USD,2023-06-02T23:55:41+00:00,CPL/SRC/allocations/00766
AL000317,EV000768,CPL-R00425,40238,USD,2023-09-28T21:18:54+00:00,CPL/SRC/allocations/00768
AL000318,EV000772,CPL-R00427,5519,USD,2023-10-16T05:17:13+00:00,CPL/SRC/allocations/00772
AL000319,EV000774,CPL-R00428,253825,USD,2022-10-26T04:56:58+00:00,CPL/SRC/allocations/00774
AL000320,EV000776,CPL-R00429,74582,USD,2023-07-29T02:36:49+00:00,CPL/SRC/allocations/00776
AL000321,EV000778,CPL-R00430,4448,USD,2022-08-08T21:00:58+00:00,CPL/SRC/allocations/00779
AL000322,EV000778,CPL-R00431,5127,USD,2022-08-10T15:11:44+00:00,CPL/SRC/allocations/00779
AL000323,EV000781,CPL-R00432,77210,USD,2023-02-24T03:31:09+00:00,CPL/SRC/allocations/00782
AL000324,EV000781,CPL-R00433,36046,USD,2023-02-27T18:59:47+00:00,CPL/SRC/allocations/00782
AL000325,EV000784,CPL-R00434,10911,USD,2023-10-03T03:26:05+00:00,CPL/SRC/allocations/00784
AL000326,EV000786,CPL-R00435,112660,USD,2023-10-02T16:04:54+00:00,CPL/SRC/allocations/00786
AL000327,EV000788,CPL-R00436,21355,USD,2023-01-16T22:50:43+00:00,CPL/SRC/allocations/00789
AL000328,EV000788,CPL-R00437,13564,USD,2023-01-16T19:18:55+00:00,CPL/SRC/allocations/00789
AL000329,EV000791,CPL-R00438,28933,USD,2023-06-20T23:07:21+00:00,CPL/SRC/allocations/00791
AL000330,EV000794,CPL-R00440,3119,USD,2022-09-27T10:44:49+00:00,CPL/SRC/allocations/00794
AL000331,EV000798,CPL-R00442,11723,USD,2023-02-22T19:20:25+00:00,CPL/SRC/allocations/00798
AL000332,EV000800,CPL-R00443,12897,USD,2023-09-05T00:46:45+00:00,CPL/SRC/allocations/00800
AL000333,EV000802,CPL-R00444,7343,USD,2022-09-08T23:58:56+00:00,CPL/SRC/allocations/00802
AL000334,EV000804,CPL-R00445,1831,USD,2023-04-10T13:48:55+00:00,CPL/SRC/allocations/00804
AL000335,EV000806,CPL-R00446,59663,USD,2022-08-03T21:47:04+00:00,CPL/SRC/allocations/00807
AL000336,EV000806,CPL-R00447,25735,USD,2022-08-04T00:26:16+00:00,CPL/SRC/allocations/00807
AL000337,EV000809,CPL-R00448,5432,USD,2023-06-30T04:38:35+00:00,CPL/SRC/allocations/00809
AL000338,EV000811,CPL-R00449,39246,USD,2023-07-02T11:51:20+00:00,CPL/SRC/allocations/00811
AL000339,EV000813,CPL-R00450,13502,USD,2022-10-11T16:49:52+00:00,CPL/SRC/allocations/00813
AL000340,EV000815,CPL-R00451,5862,USD,2022-07-26T01:28:41+00:00,CPL/SRC/allocations/00815
AL000341,EV000817,CPL-R00452,69508,USD,2023-04-07T18:32:28+00:00,CPL/SRC/allocations/00818
AL000342,EV000817,CPL-R00453,72297,USD,2023-04-07T21:57:06+00:00,CPL/SRC/allocations/00818
AL000343,EV000820,CPL-R00454,71691,USD,2022-10-25T01:46:27+00:00,CPL/SRC/allocations/00820
AL000344,EV000822,CPL-R00455,9063,USD,2023-09-26T03:30:20+00:00,CPL/SRC/allocations/00822
AL000345,EV000824,CPL-R00456,7828,USD,2022-11-07T14:02:11+00:00,CPL/SRC/allocations/00824
AL000346,EV000826,CPL-R00457,8468,USD,2022-08-05T06:53:55+00:00,CPL/SRC/allocations/00826
AL000347,EV000828,CPL-R00458,13252,USD,2022-09-13T00:04:58+00:00,CPL/SRC/allocations/00828
AL000348,EV000830,CPL-R00459,21993,USD,2023-02-04T09:58:15+00:00,CPL/SRC/allocations/00830
AL000349,EV000833,CPL-R00461,9094,USD,2023-04-20T08:25:06+00:00,CPL/SRC/allocations/00833
AL000350,EV000835,CPL-R00462,10538,USD,2023-08-18T00:45:00+00:00,CPL/SRC/allocations/00835
AL000351,EV000837,CPL-R00463,5770,USD,2022-09-18T20:10:09+00:00,CPL/SRC/allocations/00837
AL000352,EV000841,CPL-R00465,5478,USD,2023-02-03T10:16:47+00:00,CPL/SRC/allocations/00841
AL000353,EV000843,CPL-R00466,21381,USD,2022-10-31T19:48:21+00:00,CPL/SRC/allocations/00843
AL000354,EV000845,CPL-R00467,15206,USD,2022-08-03T08:51:16+00:00,CPL/SRC/allocations/00845
AL000355,EV000847,CPL-R00468,22681,USD,2022-10-31T14:54:24+00:00,CPL/SRC/allocations/00847
AL000356,EV000854,CPL-R00472,11943,USD,2022-09-28T15:06:44+00:00,CPL/SRC/allocations/00854
AL000357,EV000856,CPL-R00473,31038,USD,2022-12-16T21:35:12+00:00,CPL/SRC/allocations/00856
AL000358,EV000858,CPL-R00474,3498,USD,2022-11-08T18:42:47+00:00,CPL/SRC/allocations/00858
AL000359,EV000860,TRI-R00475,57800,USD,2022-10-12T11:21:20+00:00,TRI/SRC/allocations/00860
AL000360,EV000862,TRI-R00476,11752,USD,2023-03-24T16:06:11+00:00,TRI/SRC/allocations/00862
AL000361,EV000864,TRI-R00477,208903,USD,2023-07-03T21:24:12+00:00,TRI/SRC/allocations/00864
AL000362,EV000867,TRI-R00479,16392,USD,2022-10-18T16:11:38+00:00,TRI/SRC/allocations/00867
AL000363,EV000869,TRI-R00480,5082,USD,2022-08-17T14:01:06+00:00,TRI/SRC/allocations/00870
AL000364,EV000869,TRI-R00481,4888,USD,2022-08-16T00:24:45+00:00,TRI/SRC/allocations/00870
AL000365,EV000872,TRI-R00482,42187,USD,2023-07-24T15:04:26+00:00,TRI/SRC/allocations/00872
AL000366,EV000875,TRI-R00484,6288,USD,2022-12-08T02:46:43+00:00,TRI/SRC/allocations/00875
AL000367,EV000877,TRI-R00485,13644,USD,2023-03-31T20:01:20+00:00,TRI/SRC/allocations/00877
AL000368,EV000881,TRI-R00487,10369,USD,2023-06-14T16:19:15+00:00,TRI/SRC/allocations/00881
AL000369,EV000884,TRI-R00489,28550,USD,2023-03-17T19:42:01+00:00,TRI/SRC/allocations/00884
AL000370,EV000886,TRI-R00490,3119,USD,2022-11-25T21:22:39+00:00,TRI/SRC/allocations/00886
AL000371,EV000888,TRI-R00491,7852,USD,2023-09-16T15:03:02+00:00,TRI/SRC/allocations/00888
AL000372,EV000890,TRI-R00492,22437,USD,2023-09-05T18:17:03+00:00,TRI/SRC/allocations/00890
AL000373,EV000892,TRI-R00493,29918,USD,2023-08-12T03:45:57+00:00,TRI/SRC/allocations/00892
AL000374,EV000894,TRI-R00494,14283,USD,2022-09-29T05:05:13+00:00,TRI/SRC/allocations/00894
AL000375,EV000897,TRI-R00496,8559,USD,2023-08-10T03:55:10+00:00,TRI/SRC/allocations/00897
AL000376,EV000902,TRI-R00499,31368,USD,2023-11-04T14:29:27+00:00,TRI/SRC/allocations/00902
AL000377,EV000905,TRI-R00501,23370,USD,2023-07-12T20:58:34+00:00,TRI/SRC/allocations/00906
AL000378,EV000905,TRI-R00502,10626,USD,2023-07-14T03:09:10+00:00,TRI/SRC/allocations/00906
AL000379,EV000908,TRI-R00503,22448,USD,2022-10-03T11:30:15+00:00,TRI/SRC/allocations/00908
AL000380,EV000911,TRI-R00505,18478,USD,2022-09-11T05:57:18+00:00,TRI/SRC/allocations/00911
AL000381,EV000917,TRI-R00509,3594,USD,2023-01-14T02:17:42+00:00,TRI/SRC/allocations/00917
AL000382,EV000921,TRI-R00511,15495,USD,2023-04-25T01:10:41+00:00,TRI/SRC/allocations/00922
AL000383,EV000921,TRI-R00512,9243,USD,2023-04-27T08:54:02+00:00,TRI/SRC/allocations/00922
AL000384,EV000924,TRI-R00513,17730,USD,2022-11-23T00:18:03+00:00,TRI/SRC/allocations/00924
AL000385,EV000926,TRI-R00514,7610,USD,2023-05-06T18:03:37+00:00,TRI/SRC/allocations/00927
AL000386,EV000926,TRI-R00515,5126,USD,2023-05-06T20:39:42+00:00,TRI/SRC/allocations/00927
AL000387,EV000929,TRI-R00516,3672,USD,2022-10-26T23:23:43+00:00,TRI/SRC/allocations/00929
AL000388,EV000937,TRI-R00522,300502,USD,2022-10-19T00:44:12+00:00,TRI/SRC/allocations/00937
AL000389,EV000939,TRI-R00523,12401,USD,2023-09-13T22:07:38+00:00,TRI/SRC/allocations/00939
AL000390,EV000942,TRI-R00524,155935,USD,2022-11-25T21:31:00+00:00,TRI/SRC/allocations/00942
AL000391,EV000946,TRI-R00527,139015,USD,2023-10-11T22:52:53+00:00,TRI/SRC/allocations/00946
AL000392,EV000949,TRI-R00529,18821,USD,2023-08-15T19:42:31+00:00,TRI/SRC/allocations/00949
AL000393,EV000951,TRI-R00530,13074,USD,2023-02-02T05:27:40+00:00,TRI/SRC/allocations/00951
AL000394,EV000953,TRI-R00531,20858,USD,2023-09-15T09:28:09+00:00,TRI/SRC/allocations/00953
AL000395,EV000956,TRI-R00533,10020,USD,2023-08-22T16:26:03+00:00,TRI/SRC/allocations/00956
AL000396,EV000958,TRI-R00534,13277,USD,2022-11-08T01:52:58+00:00,TRI/SRC/allocations/00958
AL000397,EV000961,TRI-R00535,6184,USD,2023-09-09T14:12:31+00:00,TRI/SRC/allocations/00961
AL000398,EV000963,TRI-R00536,9093,USD,2023-03-27T22:25:07+00:00,TRI/SRC/allocations/00963
AL000399,EV000965,TRI-R00537,23464,USD,2023-01-12T23:36:43+00:00,TRI/SRC/allocations/00965
AL000400,EV000967,TRI-R00538,37910,USD,2023-07-24T15:38:22+00:00,TRI/SRC/allocations/00967
AL000401,EV000969,TRI-R00539,9099,USD,2023-09-27T21:08:48+00:00,TRI/SRC/allocations/00969
AL000402,EV000973,TRI-R00542,7648,USD,2023-10-09T23:35:20+00:00,TRI/SRC/allocations/00973
AL000403,EV000979,TRI-R00545,50611,USD,2022-09-27T00:20:23+00:00,TRI/SRC/allocations/00979
AL000404,EV000981,TRI-R00546,25545,USD,2023-02-19T04:28:43+00:00,TRI/SRC/allocations/00981
AL000405,EV000983,TRI-R00547,11608,USD,2023-08-21T23:08:33+00:00,TRI/SRC/allocations/00983
AL000406,EV000985,TRI-R00548,4914,USD,2022-09-06T10:18:39+00:00,TRI/SRC/allocations/00986
AL000407,EV000985,TRI-R00549,2475,USD,2022-09-01T20:36:02+00:00,TRI/SRC/allocations/00986
AL000408,EV000988,TRI-R00550,7945,USD,2022-11-26T15:02:39+00:00,TRI/SRC/allocations/00988
AL000409,EV000990,TRI-R00551,8677,USD,2023-06-15T14:54:50+00:00,TRI/SRC/allocations/00990
AL000410,EV000993,TRI-R00553,6448,USD,2022-09-08T01:35:31+00:00,TRI/SRC/allocations/00993
AL000411,EV000995,TRI-R00554,56768,USD,2023-07-22T21:26:30+00:00,TRI/SRC/allocations/00995
AL000412,EV000998,TRI-R00555,45746,USD,2023-04-10T16:01:37+00:00,TRI/SRC/allocations/00998
AL000413,EV001000,TRI-R00556,27150,USD,2022-10-10T20:29:08+00:00,TRI/SRC/allocations/01001
AL000414,EV001000,TRI-R00557,14038,USD,2022-10-11T18:53:35+00:00,TRI/SRC/allocations/01001
AL000415,EV001003,TRI-R00558,195347,USD,2022-11-08T17:28:01+00:00,TRI/SRC/allocations/01003
AL000416,EV001005,TRI-R00559,7902,USD,2023-08-11T20:10:13+00:00,TRI/SRC/allocations/01005
AL000417,EV001007,TRI-R00560,15933,USD,2022-07-28T00:46:50+00:00,TRI/SRC/allocations/01008
AL000418,EV001007,TRI-R00561,10577,USD,2022-07-25T11:31:36+00:00,TRI/SRC/allocations/01008
AL000419,EV001011,TRI-R00563,20637,USD,2022-07-29T05:48:34+00:00,TRI/SRC/allocations/01011
AL000420,EV001013,TRI-R00564,8710,USD,2022-12-27T22:36:15+00:00,TRI/SRC/allocations/01013
AL000421,EV001016,TRI-R00566,93093,USD,2022-07-22T03:44:54+00:00,TRI/SRC/allocations/01016
AL000422,EV001018,TRI-R00567,5089,USD,2022-07-14T22:32:43+00:00,TRI/SRC/allocations/01018
AL000423,EV001020,TRI-R00568,76750,USD,2023-07-11T13:14:02+00:00,TRI/SRC/allocations/01020
AL000424,EV001022,TRI-R00569,8968,USD,2023-08-07T17:18:45+00:00,TRI/SRC/allocations/01022
AL000425,EV001024,TRI-R00570,23692,USD,2023-09-13T07:15:05+00:00,TRI/SRC/allocations/01024
AL000426,EV001027,TRI-R00571,5736,USD,2023-02-03T02:38:43+00:00,TRI/SRC/allocations/01027
AL000427,EV001029,TRI-R00572,2146,USD,2022-09-17T14:00:04+00:00,TRI/SRC/allocations/01029
AL000428,EV001031,TRI-R00573,33884,USD,2023-04-21T21:23:09+00:00,TRI/SRC/allocations/01031
AL000429,EV001033,TRI-R00574,8178,USD,2023-09-05T01:32:00+00:00,TRI/SRC/allocations/01033
AL000430,EV001035,TRI-R00575,5247,USD,2022-12-27T05:09:13+00:00,TRI/SRC/allocations/01035
AL000431,EV001037,TRI-R00576,8266,USD,2022-08-26T04:28:06+00:00,TRI/SRC/allocations/01037
AL000432,EV001039,TRI-R00577,25541,USD,2023-08-07T21:13:42+00:00,TRI/SRC/allocations/01039
AL000433,EV001041,TRI-R00578,4319,USD,2023-05-13T17:39:20+00:00,TRI/SRC/allocations/01041
AL000434,EV001043,TRI-R00579,7801,USD,2022-11-22T16:52:27+00:00,TRI/SRC/allocations/01043
AL000435,EV001045,TRI-R00580,8097,USD,2022-08-27T01:50:21+00:00,TRI/SRC/allocations/01045
AL000436,EV001047,TRI-R00581,11153,USD,2023-07-10T01:41:42+00:00,TRI/SRC/allocations/01047
AL000437,EV001049,TRI-R00582,55055,USD,2022-11-19T14:11:47+00:00,TRI/SRC/allocations/01049
AL000438,EV001051,TRI-R00583,7779,USD,2023-02-21T00:38:56+00:00,TRI/SRC/allocations/01051
AL000439,EV001053,TRI-R00584,5227,USD,2023-07-09T07:31:52+00:00,TRI/SRC/allocations/01053
AL000440,EV001055,TRI-R00585,5958,USD,2022-10-02T11:36:28+00:00,TRI/SRC/allocations/01055
AL000441,EV001057,TRI-R00586,76981,USD,2023-01-06T18:20:20+00:00,TRI/SRC/allocations/01057
AL000442,EV001059,TRI-R00587,6462,USD,2022-12-07T00:13:40+00:00,TRI/SRC/allocations/01059
AL000443,EV001061,TRI-R00588,109306,USD,2022-12-15T22:49:12+00:00,TRI/SRC/allocations/01062
AL000444,EV001061,TRI-R00589,64862,USD,2022-12-28T14:41:13+00:00,TRI/SRC/allocations/01062
AL000445,EV001064,TRI-R00590,17166,USD,2023-01-27T19:14:11+00:00,TRI/SRC/allocations/01064
AL000446,EV001066,TRI-R00591,19180,USD,2023-02-03T22:22:16+00:00,TRI/SRC/allocations/01066
AL000447,EV001068,TRI-R00592,16275,USD,2022-11-16T01:09:00+00:00,TRI/SRC/allocations/01068
AL000448,EV001070,TRI-R00593,189771,USD,2023-01-08T01:13:36+00:00,TRI/SRC/allocations/01070
AL000449,EV001072,TRI-R00594,28830,USD,2023-07-09T12:46:15+00:00,TRI/SRC/allocations/01072
AL000450,EV001074,TRI-R00595,14790,USD,2023-07-03T23:45:14+00:00,TRI/SRC/allocations/01074
AL000451,EV001076,TRI-R00596,8231,USD,2023-09-11T18:30:14+00:00,TRI/SRC/allocations/01076
AL000452,EV001078,TRI-R00597,18496,USD,2022-10-26T03:04:53+00:00,TRI/SRC/allocations/01078
AL000453,EV001080,TRI-R00598,9753,USD,2023-10-11T12:31:22+00:00,TRI/SRC/allocations/01080
AL000454,EV001082,TRI-R00599,3634,USD,2023-07-26T19:15:14+00:00,TRI/SRC/allocations/01082
AL000455,EV001084,TRI-R00600,10111,USD,2023-07-07T23:35:22+00:00,TRI/SRC/allocations/01084
AL000456,EV001086,TRI-R00601,11082,USD,2022-10-03T23:20:24+00:00,TRI/SRC/allocations/01086
AL000457,EV001088,TRI-R00602,5675,USD,2023-03-02T00:10:28+00:00,TRI/SRC/allocations/01088
AL000458,EV001090,TRI-R00603,5981,USD,2023-05-11T23:42:04+00:00,TRI/SRC/allocations/01090
AL000459,EV001094,TRI-R00606,32997,USD,2022-10-01T22:32:42+00:00,TRI/SRC/allocations/01094
AL000460,EV001096,TRI-R00607,4188,USD,2022-10-27T23:10:28+00:00,TRI/SRC/allocations/01096
AL000461,EV001098,TRI-R00608,19605,USD,2023-06-30T22:28:20+00:00,TRI/SRC/allocations/01098
AL000462,EV001100,TRI-R00609,6783,USD,2023-08-03T14:00:00+00:00,TRI/SRC/allocations/01100
AL000463,EV001102,TRI-R00610,4008,USD,2023-10-06T16:45:58+00:00,TRI/SRC/allocations/01102
AL000464,EV001104,TRI-R00611,14101,USD,2022-11-26T05:14:32+00:00,TRI/SRC/allocations/01104
AL000465,EV001106,TRI-R00612,11034,USD,2023-07-27T08:24:25+00:00,TRI/SRC/allocations/01106
AL000466,EV001108,TRI-R00613,49698,USD,2023-02-09T13:30:49+00:00,TRI/SRC/allocations/01108
AL000467,EV001111,TRI-R00615,21164,USD,2023-07-10T19:04:13+00:00,TRI/SRC/allocations/01111
AL000468,EV001114,TRI-R00617,11550,USD,2023-02-13T17:19:33+00:00,TRI/SRC/allocations/01114
AL000469,EV001118,TRI-R00619,5272,USD,2023-08-01T01:16:49+00:00,TRI/SRC/allocations/01118
AL000470,EV001122,TRI-R00621,61509,USD,2022-10-10T22:37:00+00:00,TRI/SRC/allocations/01122
AL000471,EV001124,TRI-R00622,37483,USD,2023-03-08T22:07:35+00:00,TRI/SRC/allocations/01124
AL000472,EV001126,TRI-R00623,8781,USD,2023-03-20T18:22:23+00:00,TRI/SRC/allocations/01126
AL000473,EV001128,TRI-R00624,52789,USD,2023-08-07T19:18:46+00:00,TRI/SRC/allocations/01128
AL000474,EV001132,TRI-R00626,73128,USD,2023-05-19T22:46:18+00:00,TRI/SRC/allocations/01132
AL000475,EV001134,TRI-R00627,37660,USD,2023-06-27T08:00:16+00:00,TRI/SRC/allocations/01134
AL000476,EV001136,TRI-R00628,33735,USD,2023-01-28T04:15:31+00:00,TRI/SRC/allocations/01136
AL000477,EV001138,TRI-R00629,24610,USD,2023-04-29T06:17:08+00:00,TRI/SRC/allocations/01138
AL000478,EV001140,TRI-R00630,9325,USD,2022-10-10T23:54:40+00:00,TRI/SRC/allocations/01140
AL000479,EV001142,TRI-R00631,2900,USD,2022-10-01T05:19:07+00:00,TRI/SRC/allocations/01142
AL000480,EV001147,TRI-R00634,5450,USD,2023-07-09T14:40:01+00:00,TRI/SRC/allocations/01147
AL000481,EV001151,TRI-R00636,23252,USD,2023-09-03T16:59:56+00:00,TRI/SRC/allocations/01151
AL000482,EV001153,TRI-R00637,7687,USD,2023-01-19T18:35:42+00:00,TRI/SRC/allocations/01154
AL000483,EV001153,TRI-R00638,3314,USD,2023-01-19T21:41:38+00:00,TRI/SRC/allocations/01154
AL000484,EV001156,TRI-R00639,12413,USD,2023-09-01T12:48:49+00:00,TRI/SRC/allocations/01156
AL000485,EV001158,TRI-R00640,2669,USD,2023-10-16T04:32:49+00:00,TRI/SRC/allocations/01158
AL000486,EV001160,TRI-R00641,29156,USD,2023-08-24T12:37:51+00:00,TRI/SRC/allocations/01160
AL000487,EV001162,TRI-R00642,8656,USD,2023-08-05T01:37:46+00:00,TRI/SRC/allocations/01162
AL000488,EV001164,TRI-R00643,6634,USD,2023-07-27T20:26:10+00:00,TRI/SRC/allocations/01164
AL000489,EV001166,TRI-R00644,9558,USD,2023-10-03T04:22:25+00:00,TRI/SRC/allocations/01166
AL000490,EV001168,TRI-R00645,7757,USD,2023-09-07T17:35:35+00:00,TRI/SRC/allocations/01168
AL000491,EV001170,TRI-R00646,16627,USD,2023-02-03T03:17:20+00:00,TRI/SRC/allocations/01170
AL000492,EV001172,TRI-R00647,35064,USD,2022-12-25T07:45:00+00:00,TRI/SRC/allocations/01173
AL000493,EV001172,TRI-R00648,24423,USD,2022-12-20T00:00:47+00:00,TRI/SRC/allocations/01173
AL000494,EV001175,TRI-R00649,22805,USD,2023-06-21T21:16:52+00:00,TRI/SRC/allocations/01176
AL000495,EV001175,TRI-R00650,12733,USD,2023-06-21T20:25:34+00:00,TRI/SRC/allocations/01176
AL000496,EV001180,TRI-R00653,12028,USD,2023-07-10T06:28:33+00:00,TRI/SRC/allocations/01180
AL000497,EV001185,TRI-R00655,32241,USD,2022-10-12T16:16:26+00:00,TRI/SRC/allocations/01185
AL000498,EV001187,TRI-R00656,40559,USD,2023-04-03T19:58:13+00:00,TRI/SRC/allocations/01187
AL000499,EV001189,TRI-R00657,3986,USD,2023-07-09T15:03:35+00:00,TRI/SRC/allocations/01189
AL000500,EV001191,TRI-R00658,4340,USD,2022-11-30T00:26:44+00:00,TRI/SRC/allocations/01191
