allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000254,EV000632,PG-R00347,4411,USD,2022-12-05T07:04:00-08:00,CPL/SRC/allocations/00633
AL000255,EV000635,PG-R00348,58090,USD,2023-01-19T16:26:06-08:00,CPL/SRC/allocations/00635
AL000256,EV000640,PG-R00352,8317,USD,2023-05-22T12:17:05-07:00,CPL/SRC/allocations/00640
AL000257,EV000642,PG-R00353,8136,USD,2022-10-31T14:14:37-07:00,CPL/SRC/allocations/00642
AL000258,EV000644,PG-R00354,34475,USD,2022-12-25T14:36:16-08:00,CPL/SRC/allocations/00644
AL000259,EV000646,PG-R00355,147244,USD,2023-06-09T18:37:53-07:00,CPL/SRC/allocations/00646
AL000260,EV000648,PG-R00356,19240,USD,2023-04-06T05:21:31-07:00,CPL/SRC/allocations/00648
AL000261,EV000651,PG-R00358,1434,USD,2023-05-26T03:01:35-07:00,CPL/SRC/allocations/00651
AL000262,EV000654,PG-R00360,8114,USD,2023-09-14T21:17:49-07:00,CPL/SRC/allocations/00654
AL000263,EV000656,PG-R00361,4044,USD,2023-11-13T13:16:00-08:00,CPL/SRC/allocations/00656
AL000264,EV000658,PG-R00362,2991,USD,2023-01-04T11:19:23-08:00,CPL/SRC/allocations/00658
AL000265,EV000660,PG-R00363,13823,USD,2022-08-22T13:20:52-07:00,CPL/SRC/allocations/00660
AL000266,EV000662,PG-R00364,2258,USD,2022-10-16T03:36:24-07:00,CPL/SRC/allocations/00662
AL000267,EV000664,PG-R00365,74532,USD,2023-07-06T05:56:38-07:00,CPL/SRC/allocations/00664
AL000268,EV000667,PG-R00366,2790,USD,2023-09-13T01:14:01-07:00,CPL/SRC/allocations/00667
AL000269,EV000669,PG-R00367,2238,USD,2023-03-13T08:29:07-07:00,CPL/SRC/allocations/00669
AL000270,EV000671,PG-R00368,30375,USD,2023-08-31T00:57:45-07:00,CPL/SRC/allocations/00671
AL000271,EV000676,PG-R00371,12085,USD,2022-11-12T11:36:16-08:00,CPL/SRC/allocations/00676
AL000272,EV000679,PG-R00373,8625,USD,2023-07-13T17:47:32-07:00,CPL/SRC/allocations/00679
AL000273,EV000681,PG-R00374,10686,USD,2023-01-15T16:39:29-08:00,CPL/SRC/allocations/00682
AL000274,EV000681,PG-R00375,5285,USD,2023-01-10T01:18:38-08:00,CPL/SRC/allocations/00682
AL000275,EV000684,PG-R00376,17364,USD,2023-03-23T03:32:56-07:00,CPL/SRC/allocations/00684
AL000276,EV000686,PG-R00377,12726,USD,2023-06-26T13:42:01-07:00,CPL/SRC/allocations/00686
AL000277,EV000691,PG-R00380,61814,USD,2023-01-18T11:00:40-08:00,CPL/SRC/allocations/00691
AL000278,EV000693,PG-R00381,169915,USD,2022-08-22T21:30:21-07:00,CPL/SRC/allocations/00693
AL000279,EV000696,PG-R00383,6568,USD,2022-08-12T12:49:39-07:00,CPL/SRC/allocations/00696
AL000280,EV000698,PG-R00384,15026,USD,2023-05-26T12:18:52-07:00,CPL/SRC/allocations/00698
AL000281,EV000700,PG-R00385,15021,USD,2023-05-04T12:09:16-07:00,CPL/SRC/allocations/00700
AL000282,EV000702,PG-R00386,8265,USD,2023-02-06T23:36:27-08:00,CPL/SRC/allocations/00702
AL000283,EV000705,PG-R00387,5538,USD,2023-08-09T14:43:53-07:00,CPL/SRC/allocations/00706
AL000284,EV000705,PG-R00388,4799,USD,2023-08-12T16:48:28-07:00,CPL/SRC/allocations/00706
AL000285,EV000708,PG-R00389,17530,USD,2023-03-01T06:47:12-08:00,CPL/SRC/allocations/00709
AL000286,EV000708,PG-R00390,18851,USD,2023-03-03T05:57:18-08:00,CPL/SRC/allocations/00709
AL000287,EV000711,PG-R00391,3919,USD,2023-05-16T08:45:18-07:00,CPL/SRC/allocations/00711
AL000288,EV000715,PG-R00393,4765,USD,2023-08-17T11:26:50-07:00,CPL/SRC/allocations/00715
AL000289,EV000717,PG-R00394,15726,USD,2023-01-07T12:27:41-08:00,CPL/SRC/allocations/00717
AL000290,EV000719,PG-R00395,13559,USD,2022-10-05T06:27:27-07:00,CPL/SRC/allocations/00719
AL000291,EV000721,PG-R00396,7777,USD,2022-08-04T16:43:36-07:00,CPL/SRC/allocations/00721
AL000292,EV000724,PG-R00398,16001,USD,2022-10-28T22:10:11-07:00,CPL/SRC/allocations/00724
AL000293,EV000726,PG-R00399,7080,USD,2023-08-30T08:41:52-07:00,CPL/SRC/allocations/00726
AL000294,EV000730,PG-R00401,6557,USD,2023-09-26T14:03:46-07:00,CPL/SRC/allocations/00730
AL000295,EV000735,PG-R00404,10441,USD,2022-08-24T22:51:17-07:00,CPL/SRC/allocations/00735
AL000296,EV000737,PG-R00405,8281,USD,2023-01-28T07:27:19-08:00,CPL/SRC/allocations/00737
AL000297,EV000739,PG-R00406,4535,USD,2022-10-14T12:40:05-07:00,CPL/SRC/allocations/00739
AL000298,EV000741,PG-R00407,16197,USD,2022-12-22T12:15:05-08:00,CPL/SRC/allocations/00741
AL000299,EV000746,PG-R00410,36183,USD,2022-08-29T10:22:15-07:00,CPL/SRC/allocations/00746
AL000300,EV000749,PG-R00412,12953,USD,2023-04-21T21:08:44-07:00,CPL/SRC/allocations/00749
AL000301,EV000751,PG-R00413,8452,USD,2023-08-02T07:59:00-07:00,CPL/SRC/allocations/00751
AL000302,EV000753,PG-R00414,8067,USD,2022-12-01T23:08:43-08:00,CPL/SRC/allocations/00753
AL000303,EV000756,PG-R00416,3148,USD,2023-09-29T04:34:00-07:00,CPL/SRC/allocations/00756
AL000304,EV000762,PG-R00420,17881,USD,2023-06-25T10:15:05-07:00,CPL/SRC/allocations/00762
AL000305,EV000766,PG-R00422,52827,USD,2023-04-08T14:37:40-07:00,CPL/SRC/allocations/00766
AL000306,EV000768,PG-R00423,2856,USD,2023-01-16T09:06:24-08:00,CPL/SRC/allocations/00768
AL000307,EV000772,PG-R00425,7851,USD,2023-05-03T21:40:00-07:00,CPL/SRC/allocations/00772
AL000308,EV000774,PG-R00426,31961,USD,2022-12-31T08:53:24-08:00,CPL/SRC/allocations/00774
AL000309,EV000776,PG-R00427,155054,USD,2022-12-19T16:54:09-08:00,CPL/SRC/allocations/00776
AL000310,EV000778,PG-R00428,7808,USD,2022-10-31T09:42:59-07:00,CPL/SRC/allocations/00778
AL000311,EV000780,PG-R00429,11522,USD,2023-04-13T10:57:40-07:00,CPL/SRC/allocations/00780
AL000312,EV000782,PG-R00430,6816,USD,2023-04-11T12:39:17-07:00,CPL/SRC/allocations/00782
AL000313,EV000784,PG-R00431,5287,USD,2023-01-18T03:04:35-08:00,CPL/SRC/allocations/00784
AL000314,EV000786,PG-R00432,62498,USD,2023-10-24T06:29:21-07:00,CPL/SRC/allocations/00786
AL000315,EV000788,PG-R00433,23765,USD,2023-04-12T12:01:52-07:00,CPL/SRC/allocations/00788
AL000316,EV000790,PG-R00434,5847,USD,2022-11-08T15:27:33-08:00,CPL/SRC/allocations/00790
AL000317,EV000792,PG-R00435,5119,USD,2023-04-20T02:38:42-07:00,CPL/SRC/allocations/00792
AL000318,EV000794,PG-R00436,8158,USD,2023-08-16T16:00:48-07:00,CPL/SRC/allocations/00794
AL000319,EV000796,PG-R00437,16448,USD,2023-08-06T15:04:55-07:00,CPL/SRC/allocations/00796
AL000320,EV000798,PG-R00438,50608,USD,2022-07-18T13:25:54-07:00,CPL/SRC/allocations/00798
AL000321,EV000801,PG-R00439,18252,USD,2023-06-07T04:58:27-07:00,CPL/SRC/allocations/00801
AL000322,EV000806,PG-R00442,24843,USD,2023-09-14T21:37:25-07:00,CPL/SRC/allocations/00806
AL000323,EV000808,PG-R00443,17128,USD,2022-10-07T19:58:47-07:00,CPL/SRC/allocations/00808
AL000324,EV000810,PG-R00444,8320,USD,2023-05-11T07:15:57-07:00,CPL/SRC/allocations/00810
AL000325,EV000813,PG-R00446,21190,USD,2023-01-16T19:45:44-08:00,CPL/SRC/allocations/00813
AL000326,EV000815,PG-R00447,53746,USD,2022-09-01T08:12:04-07:00,CPL/SRC/allocations/00815
AL000327,EV000817,PG-R00448,30163,USD,2022-10-29T23:30:34-07:00,CPL/SRC/allocations/00817
AL000328,EV000819,PG-R00449,11172,USD,2023-05-17T15:43:41-07:00,CPL/SRC/allocations/00819
AL000329,EV000821,PG-R00450,35110,USD,2023-05-03T13:41:07-07:00,CPL/SRC/allocations/00821
AL000330,EV000824,PG-R00452,5264,USD,2022-09-06T20:22:12-07:00,CPL/SRC/allocations/00824
AL000331,EV000829,PG-R00455,9889,USD,2023-01-03T10:58:49-08:00,TRI/SRC/allocations/00829
AL000332,EV000831,PG-R00456,26322,USD,2023-06-26T11:08:29-07:00,TRI/SRC/allocations/00831
AL000333,EV000834,PG-R00458,14570,USD,2023-03-29T05:38:27-07:00,TRI/SRC/allocations/00834
AL000334,EV000837,PG-R00460,16108,USD,2023-05-16T15:55:46-07:00,TRI/SRC/allocations/00837
AL000335,EV000839,PG-R00461,3351,USD,2023-10-06T02:28:07-07:00,TRI/SRC/allocations/00839
AL000336,EV000841,PG-R00462,30398,USD,2023-07-17T21:35:02-07:00,TRI/SRC/allocations/00841
AL000337,EV000843,PG-R00463,25742,USD,2023-02-11T06:26:23-08:00,TRI/SRC/allocations/00843
AL000338,EV000846,PG-R00465,6729,USD,2023-11-07T23:45:07-08:00,TRI/SRC/allocations/00846
AL000339,EV000848,PG-R00466,15258,USD,2022-10-30T20:38:59-07:00,TRI/SRC/allocations/00848
AL000340,EV000850,PG-R00467,9650,USD,2023-02-07T23:35:06-08:00,TRI/SRC/allocations/00850
AL000341,EV000852,PG-R00468,18454,USD,2023-09-15T04:31:29-07:00,TRI/SRC/allocations/00852
AL000342,EV000854,PG-R00469,10238,USD,2023-09-18T19:59:42-07:00,TRI/SRC/allocations/00855
AL000343,EV000854,PG-R00470,4409,USD,2023-09-18T19:33:49-07:00,TRI/SRC/allocations/00855
AL000344,EV000857,PG-R00471,7120,USD,2023-01-23T17:04:57-08:00,TRI/SRC/allocations/00857
AL000345,EV000859,PG-R00472,20958,USD,2023-10-31T01:48:20-07:00,TRI/SRC/allocations/00859
AL000346,EV000861,PG-R00473,8466,USD,2023-09-18T00:27:49-07:00,TRI/SRC/allocations/00861
AL000347,EV000864,PG-R00475,9705,USD,2023-09-27T19:43:27-07:00,TRI/SRC/allocations/00864
AL000348,EV000867,PG-R00477,15738,USD,2023-03-22T15:29:32-07:00,TRI/SRC/allocations/00867
AL000349,EV000871,PG-R00479,3129,USD,2022-09-09T19:34:45-07:00,TRI/SRC/allocations/00871
AL000350,EV000873,PG-R00480,25800,USD,2023-03-14T10:49:23-07:00,TRI/SRC/allocations/00873
AL000351,EV000877,PG-R00482,16434,USD,2023-09-27T15:11:41-07:00,TRI/SRC/allocations/00877
AL000352,EV000879,PG-R00483,38999,USD,2023-03-28T20:51:25-07:00,TRI/SRC/allocations/00879
AL000353,EV000881,PG-R00484,129715,USD,2023-06-12T17:42:34-07:00,TRI/SRC/allocations/00881
AL000354,EV000883,PG-R00485,8692,USD,2022-12-08T10:31:20-08:00,TRI/SRC/allocations/00883
AL000355,EV000885,PG-R00486,6779,USD,2022-09-05T12:43:36-07:00,TRI/SRC/allocations/00885
AL000356,EV000889,PG-R00488,8278,USD,2022-10-06T09:58:26-07:00,TRI/SRC/allocations/00890
AL000357,EV000889,PG-R00489,9387,USD,2022-10-06T11:19:23-07:00,TRI/SRC/allocations/00890
AL000358,EV000893,PG-R00491,8181,USD,2022-12-12T13:55:50-08:00,TRI/SRC/allocations/00893
AL000359,EV000895,PG-R00492,2500,USD,2023-08-19T03:19:24-07:00,TRI/SRC/allocations/00895
AL000360,EV000897,PG-R00493,14067,USD,2023-07-31T17:07:44-07:00,TRI/SRC/allocations/00897
AL000361,EV000899,PG-R00494,12690,USD,2023-10-19T15:19:26-07:00,TRI/SRC/allocations/00900
AL000362,EV000899,PG-R00495,7680,USD,2023-10-09T17:32:34-07:00,TRI/SRC/allocations/00900
AL000363,EV000902,PG-R00496,96827,USD,2022-12-17T05:37:34-08:00,TRI/SRC/allocations/00902
AL000364,EV000904,PG-R00497,9902,USD,2023-08-14T13:13:44-07:00,TRI/SRC/allocations/00904
AL000365,EV000906,PG-R00498,17607,USD,2023-02-11T22:12:47-08:00,TRI/SRC/allocations/00906
AL000366,EV000908,PG-R00499,7964,USD,2023-01-30T15:00:28-08:00,TRI/SRC/allocations/00908
AL000367,EV000910,PG-R00500,9948,USD,2022-11-15T15:10:23-08:00,TRI/SRC/allocations/00910
AL000368,EV000912,PG-R00501,6769,USD,2023-09-20T15:24:30-07:00,TRI/SRC/allocations/00912
AL000369,EV000915,PG-R00503,92833,USD,2023-08-17T10:11:32-07:00,TRI/SRC/allocations/00916
AL000370,EV000915,PG-R00504,113024,USD,2023-08-17T11:54:32-07:00,TRI/SRC/allocations/00916
AL000371,EV000918,PG-R00505,17577,USD,2023-03-27T12:53:01-07:00,TRI/SRC/allocations/00918
AL000372,EV000920,PG-R00506,11362,USD,2023-02-04T11:37:03-08:00,TRI/SRC/allocations/00920
AL000373,EV000922,PG-R00507,3510,USD,2022-09-26T11:03:06-07:00,TRI/SRC/allocations/00922
AL000374,EV000924,PG-R00508,3673,USD,2023-11-13T14:49:16-08:00,TRI/SRC/allocations/00924
AL000375,EV000926,PG-R00509,59096,USD,2022-09-24T03:46:39-07:00,TRI/SRC/allocations/00926
AL000376,EV000928,PG-R00510,7530,USD,2023-07-10T18:19:58-07:00,TRI/SRC/allocations/00928
AL000377,EV000930,PG-R00511,49464,USD,2022-10-15T23:27:58-07:00,TRI/SRC/allocations/00930
AL000378,EV000932,PG-R00512,23555,USD,2023-05-03T00:56:31-07:00,TRI/SRC/allocations/00932
AL000379,EV000934,PG-R00513,3453,USD,2023-10-08T12:17:31-07:00,TRI/SRC/allocations/00934
AL000380,EV000936,PG-R00514,16158,USD,2023-08-02T05:48:50-07:00,TRI/SRC/allocations/00936
AL000381,EV000938,PG-R00515,13812,USD,2023-08-15T10:26:00-07:00,TRI/SRC/allocations/00938
AL000382,EV000940,PG-R00516,10772,USD,2023-06-20T15:06:45-07:00,TRI/SRC/allocations/00940
AL000383,EV000942,PG-R00517,8655,USD,2022-07-18T16:46:20-07:00,TRI/SRC/allocations/00942
AL000384,EV000944,PG-R00518,19816,USD,2022-10-26T20:15:24-07:00,TRI/SRC/allocations/00944
AL000385,EV000946,PG-R00519,4759,USD,2023-04-26T20:16:29-07:00,TRI/SRC/allocations/00946
AL000386,EV000951,PG-R00522,10260,USD,2023-11-26T20:19:00-08:00,TRI/SRC/allocations/00951
AL000387,EV000953,PG-R00523,10105,USD,2022-09-12T20:39:46-07:00,TRI/SRC/allocations/00953
AL000388,EV000955,PG-R00524,12172,USD,2022-08-15T20:28:27-07:00,TRI/SRC/allocations/00955
AL000389,EV000958,PG-R00526,13836,USD,2022-09-03T14:21:58-07:00,TRI/SRC/allocations/00958
AL000390,EV000961,PG-R00528,30541,USD,2022-09-07T01:16:38-07:00,TRI/SRC/allocations/00961
AL000391,EV000964,PG-R00530,14611,USD,2023-02-07T16:07:35-08:00,TRI/SRC/allocations/00964
AL000392,EV000968,PG-R00532,12961,USD,2023-09-07T01:44:39-07:00,TRI/SRC/allocations/00968
AL000393,EV000971,PG-R00534,11341,USD,2022-12-12T17:57:49-08:00,TRI/SRC/allocations/00972
AL000394,EV000971,PG-R00535,11217,USD,2022-12-12T18:34:26-08:00,TRI/SRC/allocations/00972
AL000395,EV000975,PG-R00537,2188,USD,2022-10-19T10:27:32-07:00,TRI/SRC/allocations/00975
AL000396,EV000979,PG-R00539,16955,USD,2023-06-05T13:53:33-07:00,TRI/SRC/allocations/00979
AL000397,EV000981,PG-R00540,7587,USD,2023-08-09T15:26:09-07:00,TRI/SRC/allocations/00981
AL000398,EV000983,PG-R00541,21866,USD,2023-05-08T15:15:26-07:00,TRI/SRC/allocations/00983
AL000399,EV000985,PG-R00542,6589,USD,2023-08-02T06:37:27-07:00,TRI/SRC/allocations/00985
AL000400,EV000990,PG-R00545,11556,USD,2022-11-20T04:27:34-08:00,TRI/SRC/allocations/00990
AL000401,EV000995,PG-R00547,37687,USD,2022-10-27T14:02:10-07:00,TRI/SRC/allocations/00995
AL000402,EV001001,PG-R00550,13426,USD,2022-10-31T15:04:07-07:00,TRI/SRC/allocations/01001
AL000403,EV001003,PG-R00551,13525,USD,2023-06-17T17:25:01-07:00,TRI/SRC/allocations/01003
AL000404,EV001005,PG-R00552,24336,USD,2022-09-19T22:46:47-07:00,TRI/SRC/allocations/01005
AL000405,EV001007,PG-R00553,13872,USD,2023-06-07T11:06:26-07:00,TRI/SRC/allocations/01007
AL000406,EV001009,PG-R00554,6604,USD,2023-01-12T11:51:44-08:00,TRI/SRC/allocations/01009
AL000407,EV001011,PG-R00555,10768,USD,2022-12-26T16:20:46-08:00,TRI/SRC/allocations/01012
AL000408,EV001011,PG-R00556,5395,USD,2022-12-26T19:54:29-08:00,TRI/SRC/allocations/01012
AL000409,EV001014,PG-R00557,12553,USD,2022-10-20T14:26:45-07:00,TRI/SRC/allocations/01014
AL000410,EV001016,PG-R00558,6735,USD,2023-04-12T12:53:24-07:00,TRI/SRC/allocations/01016
AL000411,EV001018,PG-R00559,17164,USD,2023-01-19T19:01:51-08:00,TRI/SRC/allocations/01018
AL000412,EV001020,PG-R00560,2158,USD,2022-11-17T06:51:55-08:00,TRI/SRC/allocations/01020
AL000413,EV001023,PG-R00562,13853,USD,2023-05-01T21:46:54-07:00,TRI/SRC/allocations/01023
AL000414,EV001026,PG-R00564,19963,USD,2022-11-13T05:45:54-08:00,TRI/SRC/allocations/01026
AL000415,EV001028,PG-R00565,22229,USD,2023-03-07T18:28:35-08:00,TRI/SRC/allocations/01028
AL000416,EV001030,PG-R00566,10603,USD,2023-02-04T12:49:38-08:00,TRI/SRC/allocations/01030
AL000417,EV001032,PG-R00567,12527,USD,2022-09-16T10:34:09-07:00,TRI/SRC/allocations/01032
AL000418,EV001034,PG-R00568,7387,USD,2022-12-06T10:18:30-08:00,TRI/SRC/allocations/01035
AL000419,EV001034,PG-R00569,3294,USD,2022-12-05T16:52:33-08:00,TRI/SRC/allocations/01035
AL000420,EV001037,PG-R00570,8075,USD,2023-10-10T17:52:59-07:00,TRI/SRC/allocations/01037
AL000421,EV001039,PG-R00571,10989,USD,2023-10-20T15:03:00-07:00,TRI/SRC/allocations/01039
AL000422,EV001041,PG-R00572,17376,USD,2022-08-12T13:36:27-07:00,TRI/SRC/allocations/01041
AL000423,EV001043,PG-R00573,3416,USD,2023-01-25T19:03:51-08:00,TRI/SRC/allocations/01043
AL000424,EV001045,PG-R00574,65681,USD,2023-03-14T19:55:22-07:00,TRI/SRC/allocations/01045
AL000425,EV001047,PG-R00575,5900,USD,2023-03-24T16:20:37-07:00,TRI/SRC/allocations/01047
AL000426,EV001049,PG-R00576,7253,USD,2023-05-08T22:53:41-07:00,TRI/SRC/allocations/01049
AL000427,EV001051,PG-R00577,21584,USD,2023-07-28T15:51:39-07:00,TRI/SRC/allocations/01051
AL000428,EV001053,PG-R00578,5570,USD,2022-10-19T08:12:14-07:00,TRI/SRC/allocations/01053
AL000429,EV001057,PG-R00580,13387,USD,2023-03-23T11:39:11-07:00,TRI/SRC/allocations/01057
AL000430,EV001059,PG-R00581,41515,USD,2022-11-07T19:00:45-08:00,TRI/SRC/allocations/01059
AL000431,EV001062,PG-R00583,24413,USD,2023-02-03T20:43:35-08:00,TRI/SRC/allocations/01062
AL000432,EV001064,PG-R00584,10865,USD,2022-09-20T18:42:56-07:00,TRI/SRC/allocations/01064
AL000433,EV001067,PG-R00586,4018,USD,2023-09-18T08:06:09-07:00,TRI/SRC/allocations/01067
AL000434,EV001069,PG-R00587,4264,USD,2023-09-15T14:06:49-07:00,TRI/SRC/allocations/01069
AL000435,EV001072,PG-R00589,43872,USD,2023-03-19T22:34:45-07:00,TRI/SRC/allocations/01072
AL000436,EV001074,PG-R00590,12595,USD,2022-08-22T15:20:26-07:00,TRI/SRC/allocations/01074
AL000437,EV001076,PG-R00591,7345,USD,2023-04-28T14:44:56-07:00,TRI/SRC/allocations/01076
AL000438,EV001078,PG-R00592,3944,USD,2023-03-27T22:25:33-07:00,TRI/SRC/allocations/01078
AL000439,EV001083,PG-R00595,13217,USD,2023-02-25T04:43:14-08:00,TRI/SRC/allocations/01083
AL000440,EV001085,PG-R00596,7312,USD,2023-04-24T14:56:47-07:00,TRI/SRC/allocations/01085
AL000441,EV001087,PG-R00597,66340,USD,2023-01-23T15:41:10-08:00,TRI/SRC/allocations/01087
AL000442,EV001090,PG-R00598,52107,USD,2023-03-30T05:09:03-07:00,TRI/SRC/allocations/01090
AL000443,EV001094,PG-R00600,19116,USD,2023-10-10T15:24:22-07:00,TRI/SRC/allocations/01094
AL000444,EV001096,PG-R00601,11688,USD,2023-08-29T16:56:06-07:00,TRI/SRC/allocations/01097
AL000445,EV001096,PG-R00602,7684,USD,2023-09-02T11:26:47-07:00,TRI/SRC/allocations/01097
AL000446,EV001099,PG-R00603,15294,USD,2022-10-04T23:00:30-07:00,TRI/SRC/allocations/01099
AL000447,EV001101,PG-R00604,5040,USD,2023-05-27T12:35:56-07:00,TRI/SRC/allocations/01101
AL000448,EV001106,PG-R00607,17907,USD,2022-11-26T02:56:58-08:00,TRI/SRC/allocations/01106
AL000449,EV001111,PG-R00610,21300,USD,2022-12-07T22:57:23-08:00,TRI/SRC/allocations/01111
AL000450,EV001114,PG-R00612,4992,USD,2023-02-23T14:22:35-08:00,TRI/SRC/allocations/01114
AL000451,EV001116,PG-R00613,31719,USD,2023-09-04T15:54:19-07:00,TRI/SRC/allocations/01116
AL000452,EV001118,PG-R00614,14127,USD,2023-09-02T16:30:41-07:00,TRI/SRC/allocations/01118
AL000453,EV001120,PG-R00615,5493,USD,2023-01-26T22:00:26-08:00,TRI/SRC/allocations/01120
AL000454,EV001122,PG-R00616,12132,USD,2023-02-09T00:04:43-08:00,TRI/SRC/allocations/01122
AL000455,EV001124,PG-R00617,7746,USD,2023-04-06T15:56:49-07:00,TRI/SRC/allocations/01124
AL000456,EV001126,PG-R00618,24321,USD,2022-07-25T21:31:31-07:00,TRI/SRC/allocations/01126
AL000457,EV001128,PG-R00619,13048,USD,2023-10-02T17:44:25-07:00,TRI/SRC/allocations/01128
AL000458,EV001130,PG-R00620,20304,USD,2023-08-21T19:02:48-07:00,TRI/SRC/allocations/01130
AL000459,EV001132,PG-R00621,4335,USD,2023-09-24T20:34:47-07:00,TRI/SRC/allocations/01132
AL000460,EV001138,PG-R00625,11217,USD,2023-01-15T22:51:44-08:00,TRI/SRC/allocations/01138
AL000461,EV001140,PG-R00626,31967,USD,2023-09-04T14:54:45-07:00,TRI/SRC/allocations/01140
AL000462,EV001142,PG-R00627,34715,USD,2023-02-16T08:11:59-08:00,TRI/SRC/allocations/01142
AL000463,EV001144,PG-R00628,2736,USD,2022-10-04T17:42:27-07:00,TRI/SRC/allocations/01145
AL000464,EV001144,PG-R00629,2632,USD,2022-10-03T14:59:10-07:00,TRI/SRC/allocations/01145
AL000465,EV001147,PG-R00630,11944,USD,2022-10-21T21:51:02-07:00,TRI/SRC/allocations/01148
AL000466,EV001147,PG-R00631,5231,USD,2022-10-25T21:58:13-07:00,TRI/SRC/allocations/01148
AL000467,EV001150,PG-R00632,6142,USD,2022-10-14T22:08:23-07:00,TRI/SRC/allocations/01150
AL000468,EV001152,PG-R00633,7920,USD,2023-05-01T18:57:05-07:00,TRI/SRC/allocations/01152
AL000469,EV001154,PG-R00634,9832,USD,2023-05-25T10:52:30-07:00,TRI/SRC/allocations/01154
AL000470,EV001156,PG-R00635,8859,USD,2023-08-10T16:07:27-07:00,TRI/SRC/allocations/01156
AL000471,EV001158,PG-R00636,12224,USD,2023-11-06T16:27:06-08:00,TRI/SRC/allocations/01158
AL000472,EV001160,PG-R00637,77195,USD,2023-04-18T18:16:39-07:00,TRI/SRC/allocations/01160
AL000473,EV001165,PG-R00640,2783,USD,2022-10-07T09:55:14-07:00,TRI/SRC/allocations/01166
AL000474,EV001165,PG-R00641,1380,USD,2022-10-06T00:38:06-07:00,TRI/SRC/allocations/01166
AL000475,EV001168,PG-R00642,11841,USD,2023-08-02T16:44:40-07:00,TRI/SRC/allocations/01168
AL000476,EV001170,PG-R00643,10649,USD,2022-11-11T14:21:09-08:00,TRI/SRC/allocations/01170
AL000477,EV001173,PG-R00645,34777,USD,2023-03-22T19:56:06-07:00,TRI/SRC/allocations/01173
AL000478,EV001176,PG-R00647,29511,USD,2023-03-10T11:59:05-08:00,TRI/SRC/allocations/01176
AL000479,EV001178,PG-R00648,8771,USD,2023-04-05T22:57:30-07:00,TRI/SRC/allocations/01178
AL000480,EV001181,PG-R00650,2161,USD,2023-03-20T20:31:59-07:00,TRI/SRC/allocations/01181
AL000481,EV001183,PG-R00651,7595,USD,2022-11-15T13:21:15-08:00,TRI/SRC/allocations/01183
AL000482,EV001185,PG-R00652,9726,USD,2022-10-18T12:37:37-07:00,TRI/SRC/allocations/01185
AL000483,EV001187,PG-R00653,14694,USD,2023-10-10T07:52:59-07:00,TRI/SRC/allocations/01187
AL000484,EV001191,PG-R00655,18866,USD,2023-07-21T13:07:10-07:00,TRI/SRC/allocations/01191
AL000485,EV001195,PG-R00657,5653,USD,2023-10-16T11:49:55-07:00,TRI/SRC/allocations/01195
AL000486,EV001197,PG-R00658,9442,USD,2022-11-16T12:31:05-08:00,TRI/SRC/allocations/01197
AL000487,EV001199,PG-R00659,46198,USD,2023-07-19T14:11:39-07:00,TRI/SRC/allocations/01199
AL000488,EV001201,PG-R00660,4257,USD,2023-04-04T09:51:15-07:00,TRI/SRC/allocations/01201
AL000489,EV001204,PG-R00662,20599,USD,2023-05-15T02:18:52-07:00,TRI/SRC/allocations/01204
AL000490,EV001206,PG-R00663,18881,USD,2023-07-18T17:11:39-07:00,TRI/SRC/allocations/01206
AL000491,EV001208,PG-R00664,9829,USD,2022-11-23T20:46:55-08:00,TRI/SRC/allocations/01208
AL000492,EV001210,PG-R00665,15269,USD,2022-11-11T13:28:18-08:00,TRI/SRC/allocations/01210
AL000493,EV001212,PG-R00666,8859,USD,2023-10-13T15:57:16-07:00,TRI/SRC/allocations/01212
AL000494,EV001214,PG-R00667,6834,USD,2023-06-05T12:09:13-07:00,TRI/SRC/allocations/01214
AL000495,EV001216,PG-R00668,28481,USD,2023-03-07T08:49:53-08:00,TRI/SRC/allocations/01216
AL000496,EV001219,PG-R00670,8400,USD,2023-06-28T14:45:10-07:00,TRI/SRC/allocations/01220
AL000497,EV001219,PG-R00671,7839,USD,2023-06-30T08:18:47-07:00,TRI/SRC/allocations/01220
AL000498,EV001222,PG-R00672,17771,USD,2022-11-07T12:56:29-08:00,TRI/SRC/allocations/01222
AL000499,EV001224,PG-R00673,4531,USD,2022-08-20T15:26:21-07:00,TRI/SRC/allocations/01224
AL000500,EV001226,PG-R00674,8408,USD,2022-11-25T17:13:35-08:00,TRI/SRC/allocations/01227
AL000501,EV001226,PG-R00675,4841,USD,2022-12-06T06:41:47-08:00,TRI/SRC/allocations/01227
AL000502,EV001229,PG-R00676,11148,USD,2023-01-30T11:50:16-08:00,TRI/SRC/allocations/01229
AL000503,EV001232,PG-R00678,153087,USD,2023-02-22T15:01:22-08:00,TRI/SRC/allocations/01232
AL000504,EV001234,PG-R00679,3488,USD,2023-03-24T16:26:23-07:00,TRI/SRC/allocations/01234
AL000505,EV001236,PG-R00680,25214,USD,2023-07-16T21:42:07-07:00,TRI/SRC/allocations/01236
AL000506,EV001238,PG-R00681,5130,USD,2023-12-22T08:32:30-08:00,TRI/SRC/allocations/01238
