allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000250,EV000624,CPL-R00339,7411,USD,2023-10-04T20:15:50+00:00,CPL/SRC/allocations/00624
AL000251,EV000626,CPL-R00340,4617,USD,2023-05-25T20:22:37+00:00,CPL/SRC/allocations/00626
AL000252,EV000628,CPL-R00341,32003,USD,2023-01-04T01:50:12+00:00,CPL/SRC/allocations/00628
AL000253,EV000630,CPL-R00342,1750,USD,2022-11-30T19:36:05+00:00,CPL/SRC/allocations/00631
AL000254,EV000630,CPL-R00343,780,USD,2022-12-02T16:35:34+00:00,CPL/SRC/allocations/00631
AL000255,EV000633,CPL-R00344,5805,USD,2022-09-20T20:14:10+00:00,CPL/SRC/allocations/00633
AL000256,EV000635,CPL-R00345,2863,USD,2023-10-26T00:49:06+00:00,CPL/SRC/allocations/00635
AL000257,EV000637,CPL-R00346,24696,USD,2022-10-25T06:36:03+00:00,CPL/SRC/allocations/00637
AL000258,EV000639,CPL-R00347,79622,USD,2022-10-13T17:47:58+00:00,CPL/SRC/allocations/00639
AL000259,EV000641,CPL-R00348,15675,USD,2023-07-31T17:30:50+00:00,CPL/SRC/allocations/00641
AL000260,EV000643,CPL-R00349,261072,USD,2023-09-11T19:09:55+00:00,CPL/SRC/allocations/00643
AL000261,EV000645,CPL-R00350,295912,USD,2023-07-10T12:08:42+00:00,CPL/SRC/allocations/00645
AL000262,EV000647,CPL-R00351,23406,USD,2023-03-13T19:43:13+00:00,CPL/SRC/allocations/00647
AL000263,EV000649,CPL-R00352,3573,USD,2023-02-01T05:51:34+00:00,CPL/SRC/allocations/00649
AL000264,EV000651,CPL-R00353,4045,USD,2023-05-04T20:07:23+00:00,CPL/SRC/allocations/00652
AL000265,EV000651,CPL-R00354,4912,USD,2023-05-05T00:48:42+00:00,CPL/SRC/allocations/00652
AL000266,EV000654,CPL-R00355,360003,USD,2022-12-28T18:05:49+00:00,CPL/SRC/allocations/00654
AL000267,EV000656,CPL-R00356,6516,USD,2022-10-07T23:50:30+00:00,CPL/SRC/allocations/00656
AL000268,EV000658,CPL-R00357,8415,USD,2023-01-15T19:40:00+00:00,CPL/SRC/allocations/00658
AL000269,EV000661,CPL-R00359,11050,USD,2023-08-03T15:01:46+00:00,CPL/SRC/allocations/00661
AL000270,EV000663,CPL-R00360,21860,USD,2023-03-18T17:03:04+00:00,CPL/SRC/allocations/00663
AL000271,EV000665,CPL-R00361,2500,USD,2023-06-02T22:21:52+00:00,CPL/SRC/allocations/00665
AL000272,EV000667,CPL-R00362,6142,USD,2022-08-23T03:35:28+00:00,CPL/SRC/allocations/00667
AL000273,EV000669,CPL-R00363,8228,USD,2022-08-31T22:48:49+00:00,CPL/SRC/allocations/00669
AL000274,EV000672,CPL-R00365,7966,USD,2023-06-09T00:39:34+00:00,CPL/SRC/allocations/00672
AL000275,EV000674,CPL-R00366,3049,USD,2023-06-21T23:21:43+00:00,CPL/SRC/allocations/00674
AL000276,EV000678,CPL-R00368,71136,USD,2022-11-21T22:32:40+00:00,CPL/SRC/allocations/00679
AL000277,EV000678,CPL-R00369,48805,USD,2022-12-05T16:22:44+00:00,CPL/SRC/allocations/00679
AL000278,EV000681,CPL-R00370,4762,USD,2023-04-06T15:05:11+00:00,CPL/SRC/allocations/00681
AL000279,EV000687,CPL-R00373,39880,USD,2023-10-03T14:53:50+00:00,CPL/SRC/allocations/00687
AL000280,EV000692,CPL-R00376,18843,USD,2023-07-20T07:34:53+00:00,CPL/SRC/allocations/00692
AL000281,EV000695,CPL-R00378,40571,USD,2023-04-23T18:03:00+00:00,CPL/SRC/allocations/00696
AL000282,EV000695,CPL-R00379,19621,USD,2023-04-22T14:14:19+00:00,CPL/SRC/allocations/00696
AL000283,EV000700,CPL-R00381,35387,USD,2023-01-23T19:01:55+00:00,CPL/SRC/allocations/00700
AL000284,EV000702,CPL-R00382,12953,USD,2023-08-08T03:09:53+00:00,CPL/SRC/allocations/00702
AL000285,EV000704,CPL-R00383,35102,USD,2023-03-09T00:45:41+00:00,CPL/SRC/allocations/00704
AL000286,EV000709,CPL-R00385,5057,USD,2022-11-13T12:40:20+00:00,CPL/SRC/allocations/00710
AL000287,EV000709,CPL-R00386,5367,USD,2022-11-05T02:49:36+00:00,CPL/SRC/allocations/00710
AL000288,EV000712,CPL-R00387,12938,USD,2023-01-26T00:10:45+00:00,CPL/SRC/allocations/00712
AL000289,EV000714,CPL-R00388,61223,USD,2023-11-03T22:10:39+00:00,CPL/SRC/allocations/00714
AL000290,EV000720,CPL-R00391,6926,USD,2022-08-11T14:26:47+00:00,CPL/SRC/allocations/00720
AL000291,EV000722,CPL-R00392,15284,USD,2023-05-18T15:07:54+00:00,CPL/SRC/allocations/00722
AL000292,EV000724,CPL-R00393,4988,USD,2023-06-12T22:42:42+00:00,CPL/SRC/allocations/00725
AL000293,EV000724,CPL-R00394,3435,USD,2023-06-12T22:57:35+00:00,CPL/SRC/allocations/00725
AL000294,EV000727,CPL-R00395,8581,USD,2023-07-06T00:24:28+00:00,CPL/SRC/allocations/00727
AL000295,EV000729,CPL-R00396,9005,USD,2023-02-20T09:47:22+00:00,CPL/SRC/allocations/00729
AL000296,EV000731,CPL-R00397,26032,USD,2023-03-22T01:25:59+00:00,CPL/SRC/allocations/00731
AL000297,EV000733,CPL-R00398,32305,USD,2022-10-06T03:09:19+00:00,CPL/SRC/allocations/00733
AL000298,EV000735,CPL-R00399,5071,USD,2023-01-23T10:07:35+00:00,CPL/SRC/allocations/00736
AL000299,EV000735,CPL-R00400,3907,USD,2023-01-13T21:41:12+00:00,CPL/SRC/allocations/00736
AL000300,EV000738,CPL-R00401,17084,USD,2022-07-23T20:00:07+00:00,CPL/SRC/allocations/00738
AL000301,EV000740,CPL-R00402,10225,USD,2023-02-23T22:05:35+00:00,CPL/SRC/allocations/00741
AL000302,EV000740,CPL-R00403,11064,USD,2023-02-26T15:35:24+00:00,CPL/SRC/allocations/00741
AL000303,EV000743,CPL-R00404,7732,USD,2023-07-10T08:55:50+00:00,CPL/SRC/allocations/00743
AL000304,EV000746,CPL-R00406,3985,USD,2023-03-02T12:42:51+00:00,CPL/SRC/allocations/00746
AL000305,EV000749,CPL-R00408,33159,USD,2023-05-17T11:31:40+00:00,CPL/SRC/allocations/00749
AL000306,EV000751,CPL-R00409,5029,USD,2022-10-17T16:15:01+00:00,CPL/SRC/allocations/00751
AL000307,EV000753,CPL-R00410,12874,USD,2023-02-21T00:04:59+00:00,CPL/SRC/allocations/00753
AL000308,EV000755,CPL-R00411,23713,USD,2023-03-22T21:19:49+00:00,CPL/SRC/allocations/00755
AL000309,EV000757,CPL-R00412,9662,USD,2023-04-08T13:34:25+00:00,CPL/SRC/allocations/00757
AL000310,EV000759,CPL-R00413,7336,USD,2022-09-14T18:10:59+00:00,CPL/SRC/allocations/00759
AL000311,EV000761,CPL-R00414,9507,USD,2022-11-26T21:31:45+00:00,CPL/SRC/allocations/00761
AL000312,EV000763,CPL-R00415,11172,USD,2023-04-03T11:04:08+00:00,CPL/SRC/allocations/00763
AL000313,EV000765,CPL-R00416,42252,USD,2023-09-04T22:49:25+00:00,CPL/SRC/allocations/00765
AL000314,EV000771,CPL-R00419,22354,USD,2023-05-01T21:45:53+00:00,CPL/SRC/allocations/00771
AL000315,EV000785,CPL-R00427,14564,USD,2023-01-19T09:00:14+00:00,CPL/SRC/allocations/00785
AL000316,EV000787,CPL-R00428,111619,USD,2023-06-12T23:00:55+00:00,CPL/SRC/allocations/00787
AL000317,EV000789,CPL-R00429,5699,USD,2023-04-10T20:01:45+00:00,CPL/SRC/allocations/00789
AL000318,EV000794,CPL-R00432,24324,USD,2023-09-09T15:03:33+00:00,CPL/SRC/allocations/00794
AL000319,EV000796,CPL-R00433,53823,USD,2023-08-10T20:33:21+00:00,CPL/SRC/allocations/00796
AL000320,EV000799,CPL-R00435,6196,USD,2023-05-23T17:26:45+00:00,CPL/SRC/allocations/00799
AL000321,EV000801,CPL-R00436,12085,USD,2023-06-17T10:18:35+00:00,CPL/SRC/allocations/00801
AL000322,EV000803,CPL-R00437,16921,USD,2022-08-29T20:38:42+00:00,CPL/SRC/allocations/00803
AL000323,EV000806,CPL-R00439,25666,USD,2023-06-28T05:02:31+00:00,CPL/SRC/allocations/00806
AL000324,EV000808,CPL-R00440,11184,USD,2023-09-05T10:10:21+00:00,CPL/SRC/allocations/00808
AL000325,EV000810,CPL-R00441,20034,USD,2022-07-27T06:02:22+00:00,CPL/SRC/allocations/00810
AL000326,EV000812,CPL-R00442,5977,USD,2022-10-10T21:16:09+00:00,CPL/SRC/allocations/00812
AL000327,EV000814,CPL-R00443,9168,USD,2023-08-01T19:35:58+00:00,CPL/SRC/allocations/00814
AL000328,EV000816,CPL-R00444,11355,USD,2022-09-16T16:27:45+00:00,CPL/SRC/allocations/00816
AL000329,EV000820,CPL-R00446,22599,USD,2022-12-03T20:46:58+00:00,CPL/SRC/allocations/00820
AL000330,EV000822,CPL-R00447,9867,USD,2022-09-13T04:55:11+00:00,CPL/SRC/allocations/00822
AL000331,EV000825,CPL-R00449,11349,USD,2022-08-01T16:09:25+00:00,CPL/SRC/allocations/00825
AL000332,EV000827,CPL-R00450,10637,USD,2022-10-28T13:10:38+00:00,CPL/SRC/allocations/00827
AL000333,EV000829,CPL-R00451,10890,USD,2023-06-29T14:28:43+00:00,CPL/SRC/allocations/00829
AL000334,EV000831,CPL-R00452,22434,USD,2023-03-24T02:40:15+00:00,CPL/SRC/allocations/00831
AL000335,EV000833,CPL-R00453,24625,USD,2023-01-12T04:23:04+00:00,CPL/SRC/allocations/00833
AL000336,EV000835,CPL-R00454,146285,USD,2022-11-04T17:59:58+00:00,CPL/SRC/allocations/00835
AL000337,EV000837,CPL-R00455,15596,USD,2022-08-27T19:54:51+00:00,CPL/SRC/allocations/00837
AL000338,EV000839,CPL-R00456,9369,USD,2022-08-15T07:02:21+00:00,CPL/SRC/allocations/00839
AL000339,EV000841,CPL-R00457,8690,USD,2023-05-15T19:03:25+00:00,CPL/SRC/allocations/00841
AL000340,EV000843,CPL-R00458,8775,USD,2023-02-02T04:51:14+00:00,CPL/SRC/allocations/00843
AL000341,EV000845,CPL-R00459,9886,USD,2023-05-22T21:12:44+00:00,CPL/SRC/allocations/00845
AL000342,EV000847,CPL-R00460,58306,USD,2023-03-21T01:26:42+00:00,CPL/SRC/allocations/00847
AL000343,EV000850,CPL-R00462,19674,USD,2023-04-14T01:29:13+00:00,CPL/SRC/allocations/00850
AL000344,EV000852,CPL-R00463,3106,USD,2023-08-07T22:49:58+00:00,CPL/SRC/allocations/00853
AL000345,EV000852,CPL-R00464,1993,USD,2023-08-03T20:45:06+00:00,CPL/SRC/allocations/00853
AL000346,EV000855,CPL-R00465,4643,USD,2022-11-08T00:32:52+00:00,CPL/SRC/allocations/00855
AL000347,EV000857,CPL-R00466,7120,USD,2022-08-27T18:27:06+00:00,CPL/SRC/allocations/00857
AL000348,EV000861,CPL-R00468,3059,USD,2023-05-26T19:47:50+00:00,CPL/SRC/allocations/00861
AL000349,EV000863,CPL-R00469,18219,USD,2022-11-16T17:28:59+00:00,CPL/SRC/allocations/00863
AL000350,EV000871,TRI-R00474,8394,USD,2023-03-22T02:39:20+00:00,TRI/SRC/allocations/00871
AL000351,EV000873,TRI-R00475,24364,USD,2023-05-18T19:19:00+00:00,TRI/SRC/allocations/00873
AL000352,EV000875,TRI-R00476,12841,USD,2022-09-16T20:29:39+00:00,TRI/SRC/allocations/00875
AL000353,EV000877,TRI-R00477,11345,USD,2022-12-30T22:04:06+00:00,TRI/SRC/allocations/00877
AL000354,EV000880,TRI-R00479,5404,USD,2023-05-25T02:28:41+00:00,TRI/SRC/allocations/00880
AL000355,EV000882,TRI-R00480,2942,USD,2023-01-26T23:01:03+00:00,TRI/SRC/allocations/00882
AL000356,EV000886,TRI-R00482,4264,USD,2023-08-17T16:45:40+00:00,TRI/SRC/allocations/00886
AL000357,EV000888,TRI-R00483,42295,USD,2023-05-08T21:50:04+00:00,TRI/SRC/allocations/00888
AL000358,EV000892,TRI-R00486,4186,USD,2023-03-23T12:46:51+00:00,TRI/SRC/allocations/00892
AL000359,EV000895,TRI-R00488,13022,USD,2023-02-08T06:10:35+00:00,TRI/SRC/allocations/00895
AL000360,EV000898,TRI-R00490,12017,USD,2022-08-16T16:32:07+00:00,TRI/SRC/allocations/00898
AL000361,EV000900,TRI-R00491,17504,USD,2022-09-09T20:08:09+00:00,TRI/SRC/allocations/00900
AL000362,EV000904,TRI-R00493,27473,USD,2022-07-30T15:02:11+00:00,TRI/SRC/allocations/00904
AL000363,EV000907,TRI-R00495,4190,USD,2023-03-31T05:51:05+00:00,TRI/SRC/allocations/00907
AL000364,EV000909,TRI-R00496,93256,USD,2023-08-16T02:49:16+00:00,TRI/SRC/allocations/00910
AL000365,EV000909,TRI-R00497,89031,USD,2023-08-17T10:22:28+00:00,TRI/SRC/allocations/00910
AL000366,EV000912,TRI-R00498,92461,USD,2023-03-06T20:14:04+00:00,TRI/SRC/allocations/00912
AL000367,EV000915,TRI-R00500,6887,USD,2022-12-06T19:38:34+00:00,TRI/SRC/allocations/00915
AL000368,EV000917,TRI-R00501,7694,USD,2023-04-21T04:19:55+00:00,TRI/SRC/allocations/00917
AL000369,EV000921,TRI-R00503,4557,USD,2022-12-02T02:59:38+00:00,TRI/SRC/allocations/00922
AL000370,EV000921,TRI-R00504,2416,USD,2022-12-22T21:33:00+00:00,TRI/SRC/allocations/00922
AL000371,EV000926,TRI-R00506,3165,USD,2023-10-04T00:31:26+00:00,TRI/SRC/allocations/00926
AL000372,EV000928,TRI-R00507,32765,USD,2022-09-23T15:16:07+00:00,TRI/SRC/allocations/00928
AL000373,EV000930,TRI-R00508,11095,USD,2023-09-18T10:46:52+00:00,TRI/SRC/allocations/00930
AL000374,EV000932,TRI-R00509,10379,USD,2023-08-10T22:36:21+00:00,TRI/SRC/allocations/00932
AL000375,EV000934,TRI-R00510,34377,USD,2023-07-19T19:40:14+00:00,TRI/SRC/allocations/00934
AL000376,EV000936,TRI-R00511,27853,USD,2023-08-25T15:47:34+00:00,TRI/SRC/allocations/00936
AL000377,EV000938,TRI-R00512,10099,USD,2023-01-31T21:18:25+00:00,TRI/SRC/allocations/00938
AL000378,EV000940,TRI-R00513,13621,USD,2023-04-14T05:29:00+00:00,TRI/SRC/allocations/00940
AL000379,EV000947,TRI-R00517,7748,USD,2022-08-29T04:55:07+00:00,TRI/SRC/allocations/00947
AL000380,EV000949,TRI-R00518,54313,USD,2023-06-01T12:10:15+00:00,TRI/SRC/allocations/00949
AL000381,EV000951,TRI-R00519,39172,USD,2022-08-01T19:55:09+00:00,TRI/SRC/allocations/00951
AL000382,EV000953,TRI-R00520,7344,USD,2023-08-17T21:10:36+00:00,TRI/SRC/allocations/00953
AL000383,EV000955,TRI-R00521,1509,USD,2023-02-05T11:21:35+00:00,TRI/SRC/allocations/00956
AL000384,EV000955,TRI-R00522,1761,USD,2023-02-03T21:55:36+00:00,TRI/SRC/allocations/00956
AL000385,EV000958,TRI-R00523,2500,USD,2022-07-27T21:50:23+00:00,TRI/SRC/allocations/00958
AL000386,EV000960,TRI-R00524,13087,USD,2022-09-09T18:43:04+00:00,TRI/SRC/allocations/00960
AL000387,EV000962,TRI-R00525,13508,USD,2023-03-01T02:29:27+00:00,TRI/SRC/allocations/00962
AL000388,EV000965,TRI-R00527,8106,USD,2023-09-25T20:43:51+00:00,TRI/SRC/allocations/00965
AL000389,EV000969,TRI-R00530,8661,USD,2023-02-01T01:57:39+00:00,TRI/SRC/allocations/00969
AL000390,EV000973,TRI-R00532,28972,USD,2023-04-05T01:55:40+00:00,TRI/SRC/allocations/00973
AL000391,EV000976,TRI-R00534,2964,USD,2022-11-10T20:42:34+00:00,TRI/SRC/allocations/00976
AL000392,EV000978,TRI-R00535,12772,USD,2023-09-21T12:42:38+00:00,TRI/SRC/allocations/00978
AL000393,EV000981,TRI-R00537,94649,USD,2023-04-27T01:04:52+00:00,TRI/SRC/allocations/00981
AL000394,EV000983,TRI-R00538,19638,USD,2023-09-01T04:30:58+00:00,TRI/SRC/allocations/00983
AL000395,EV000986,TRI-R00540,9109,USD,2023-09-19T17:10:10+00:00,TRI/SRC/allocations/00986
AL000396,EV000988,TRI-R00541,46756,USD,2022-09-09T07:52:42+00:00,TRI/SRC/allocations/00988
AL000397,EV000992,TRI-R00543,14992,USD,2023-08-26T05:07:36+00:00,TRI/SRC/allocations/00992
AL000398,EV000994,TRI-R00544,12205,USD,2022-12-02T01:14:24+00:00,TRI/SRC/allocations/00994
AL000399,EV000996,TRI-R00545,45068,USD,2023-01-04T04:58:50+00:00,TRI/SRC/allocations/00996
AL000400,EV000998,TRI-R00546,42583,USD,2023-09-14T15:10:53+00:00,TRI/SRC/allocations/00998
AL000401,EV001000,TRI-R00547,44890,USD,2023-08-08T21:57:02+00:00,TRI/SRC/allocations/01000
AL000402,EV001006,TRI-R00550,116462,USD,2023-07-12T17:25:52+00:00,TRI/SRC/allocations/01006
AL000403,EV001008,TRI-R00551,35505,USD,2023-10-23T18:34:39+00:00,TRI/SRC/allocations/01008
AL000404,EV001011,TRI-R00553,5652,USD,2022-11-05T09:53:58+00:00,TRI/SRC/allocations/01011
AL000405,EV001013,TRI-R00554,3604,USD,2023-04-19T22:34:31+00:00,TRI/SRC/allocations/01013
AL000406,EV001017,TRI-R00556,4145,USD,2023-03-14T23:10:10+00:00,TRI/SRC/allocations/01018
AL000407,EV001017,TRI-R00557,4399,USD,2023-03-14T02:14:36+00:00,TRI/SRC/allocations/01018
AL000408,EV001022,TRI-R00559,4109,USD,2022-08-12T12:48:55+00:00,TRI/SRC/allocations/01022
AL000409,EV001024,TRI-R00560,10343,USD,2022-10-25T05:26:56+00:00,TRI/SRC/allocations/01024
AL000410,EV001026,TRI-R00561,7489,USD,2023-01-20T20:21:42+00:00,TRI/SRC/allocations/01026
AL000411,EV001030,TRI-R00563,61138,USD,2022-07-27T23:11:54+00:00,TRI/SRC/allocations/01030
AL000412,EV001032,TRI-R00564,3620,USD,2022-12-30T23:00:10+00:00,TRI/SRC/allocations/01032
AL000413,EV001034,TRI-R00565,18811,USD,2023-09-15T05:43:43+00:00,TRI/SRC/allocations/01034
AL000414,EV001036,TRI-R00566,10159,USD,2023-06-19T09:07:01+00:00,TRI/SRC/allocations/01037
AL000415,EV001036,TRI-R00567,9839,USD,2023-06-16T07:59:34+00:00,TRI/SRC/allocations/01037
AL000416,EV001039,TRI-R00568,5085,USD,2023-05-27T03:51:39+00:00,TRI/SRC/allocations/01039
AL000417,EV001041,TRI-R00569,11256,USD,2023-02-06T03:31:28+00:00,TRI/SRC/allocations/01041
AL000418,EV001043,TRI-R00570,38586,USD,2023-10-05T22:45:22+00:00,TRI/SRC/allocations/01043
AL000419,EV001045,TRI-R00571,4820,USD,2023-01-17T20:05:46+00:00,TRI/SRC/allocations/01045
AL000420,EV001049,TRI-R00573,14359,USD,2023-02-15T08:28:24+00:00,TRI/SRC/allocations/01049
AL000421,EV001053,TRI-R00575,8990,USD,2023-03-23T02:31:59+00:00,TRI/SRC/allocations/01053
AL000422,EV001059,TRI-R00578,24302,USD,2023-06-20T02:01:25+00:00,TRI/SRC/allocations/01059
AL000423,EV001061,TRI-R00579,63868,USD,2023-08-01T01:03:20+00:00,TRI/SRC/allocations/01061
AL000424,EV001063,TRI-R00580,2426,USD,2023-07-01T15:42:36+00:00,TRI/SRC/allocations/01063
AL000425,EV001065,TRI-R00581,18630,USD,2022-08-29T20:33:36+00:00,TRI/SRC/allocations/01065
AL000426,EV001067,TRI-R00582,16717,USD,2023-03-10T11:39:38+00:00,TRI/SRC/allocations/01067
AL000427,EV001069,TRI-R00583,18565,USD,2023-02-03T00:37:27+00:00,TRI/SRC/allocations/01069
AL000428,EV001072,TRI-R00585,10938,USD,2023-07-02T18:24:47+00:00,TRI/SRC/allocations/01072
AL000429,EV001074,TRI-R00586,2833,USD,2023-02-20T23:42:05+00:00,TRI/SRC/allocations/01074
AL000430,EV001076,TRI-R00587,5588,USD,2023-08-24T18:19:32+00:00,TRI/SRC/allocations/01077
AL000431,EV001076,TRI-R00588,2887,USD,2023-08-25T02:12:53+00:00,TRI/SRC/allocations/01077
AL000432,EV001079,TRI-R00589,143683,USD,2022-11-17T19:28:00+00:00,TRI/SRC/allocations/01079
AL000433,EV001083,TRI-R00591,16244,USD,2022-08-30T06:52:07+00:00,TRI/SRC/allocations/01084
AL000434,EV001083,TRI-R00592,7792,USD,2022-08-21T02:13:15+00:00,TRI/SRC/allocations/01084
AL000435,EV001086,TRI-R00593,20764,USD,2023-01-08T07:19:11+00:00,TRI/SRC/allocations/01086
AL000436,EV001088,TRI-R00594,7464,USD,2023-05-12T01:12:38+00:00,TRI/SRC/allocations/01089
AL000437,EV001088,TRI-R00595,5597,USD,2023-05-12T04:22:37+00:00,TRI/SRC/allocations/01089
AL000438,EV001091,TRI-R00596,8386,USD,2023-03-18T20:57:33+00:00,TRI/SRC/allocations/01091
AL000439,EV001093,TRI-R00597,35892,USD,2022-12-12T21:39:28+00:00,TRI/SRC/allocations/01093
AL000440,EV001095,TRI-R00598,11055,USD,2023-03-17T03:43:34+00:00,TRI/SRC/allocations/01095
AL000441,EV001097,TRI-R00599,38002,USD,2023-07-04T21:06:23+00:00,TRI/SRC/allocations/01097
AL000442,EV001099,TRI-R00600,9037,USD,2022-08-13T06:37:56+00:00,TRI/SRC/allocations/01099
AL000443,EV001101,TRI-R00601,9961,USD,2022-08-13T10:31:59+00:00,TRI/SRC/allocations/01101
AL000444,EV001103,TRI-R00602,14157,USD,2023-04-21T18:50:18+00:00,TRI/SRC/allocations/01103
AL000445,EV001105,TRI-R00603,27493,USD,2022-09-14T17:37:30+00:00,TRI/SRC/allocations/01105
AL000446,EV001109,TRI-R00605,2909,USD,2023-08-18T22:25:13+00:00,TRI/SRC/allocations/01109
AL000447,EV001111,TRI-R00606,47911,USD,2022-09-24T15:16:05+00:00,TRI/SRC/allocations/01111
AL000448,EV001114,TRI-R00608,8286,USD,2022-10-11T09:27:36+00:00,TRI/SRC/allocations/01114
AL000449,EV001116,TRI-R00609,8185,USD,2023-10-03T01:13:38+00:00,TRI/SRC/allocations/01116
AL000450,EV001118,TRI-R00610,10753,USD,2022-10-07T23:32:33+00:00,TRI/SRC/allocations/01118
AL000451,EV001124,TRI-R00613,205940,USD,2022-07-17T05:52:22+00:00,TRI/SRC/allocations/01124
AL000452,EV001128,TRI-R00615,19547,USD,2023-02-13T21:57:18+00:00,TRI/SRC/allocations/01128
AL000453,EV001130,TRI-R00616,14075,USD,2022-10-13T18:34:49+00:00,TRI/SRC/allocations/01130
AL000454,EV001132,TRI-R00617,14502,USD,2023-11-07T03:09:17+00:00,TRI/SRC/allocations/01132
AL000455,EV001134,TRI-R00618,7354,USD,2022-12-19T20:50:22+00:00,TRI/SRC/allocations/01134
AL000456,EV001137,TRI-R00619,2829,USD,2023-10-09T23:35:06+00:00,TRI/SRC/allocations/01137
AL000457,EV001139,TRI-R00620,14829,USD,2023-02-25T09:07:14+00:00,TRI/SRC/allocations/01140
AL000458,EV001139,TRI-R00621,7373,USD,2023-02-28T03:13:41+00:00,TRI/SRC/allocations/01140
AL000459,EV001142,TRI-R00622,13156,USD,2023-02-06T18:32:47+00:00,TRI/SRC/allocations/01142
AL000460,EV001144,TRI-R00623,15375,USD,2022-07-28T01:08:54+00:00,TRI/SRC/allocations/01144
AL000461,EV001146,TRI-R00624,9482,USD,2023-04-20T00:53:34+00:00,TRI/SRC/allocations/01146
AL000462,EV001149,TRI-R00625,6257,USD,2023-04-10T02:55:13+00:00,TRI/SRC/allocations/01150
AL000463,EV001149,TRI-R00626,2975,USD,2023-04-09T21:05:41+00:00,TRI/SRC/allocations/01150
AL000464,EV001152,TRI-R00627,15887,USD,2023-03-17T14:57:01+00:00,TRI/SRC/allocations/01152
AL000465,EV001154,TRI-R00628,16781,USD,2022-09-28T23:14:51+00:00,TRI/SRC/allocations/01154
AL000466,EV001156,TRI-R00629,14576,USD,2023-02-09T21:52:27+00:00,TRI/SRC/allocations/01156
AL000467,EV001159,TRI-R00631,10040,USD,2023-06-06T02:17:57+00:00,TRI/SRC/allocations/01159
AL000468,EV001161,TRI-R00632,7171,USD,2023-07-03T20:48:54+00:00,TRI/SRC/allocations/01161
AL000469,EV001164,TRI-R00634,50813,USD,2023-10-17T22:40:21+00:00,TRI/SRC/allocations/01164
AL000470,EV001166,TRI-R00635,9341,USD,2023-04-25T00:10:47+00:00,TRI/SRC/allocations/01166
AL000471,EV001168,TRI-R00636,3905,USD,2023-05-18T09:02:11+00:00,TRI/SRC/allocations/01168
AL000472,EV001170,TRI-R00637,3178,USD,2023-08-06T11:24:18+00:00,TRI/SRC/allocations/01170
AL000473,EV001173,TRI-R00639,7340,USD,2023-02-21T19:40:49+00:00,TRI/SRC/allocations/01173
AL000474,EV001175,TRI-R00640,6597,USD,2023-04-19T21:42:06+00:00,TRI/SRC/allocations/01175
AL000475,EV001177,TRI-R00641,5657,USD,2023-07-11T04:50:01+00:00,TRI/SRC/allocations/01177
AL000476,EV001181,TRI-R00643,72884,USD,2022-08-19T07:41:18+00:00,TRI/SRC/allocations/01181
AL000477,EV001185,TRI-R00645,33772,USD,2023-07-18T04:33:22+00:00,TRI/SRC/allocations/01185
AL000478,EV001187,TRI-R00646,151112,USD,2022-08-24T07:35:14+00:00,TRI/SRC/allocations/01187
AL000479,EV001191,TRI-R00648,39535,USD,2023-04-05T22:03:43+00:00,TRI/SRC/allocations/01191
AL000480,EV001193,TRI-R00649,9476,USD,2023-05-10T15:52:09+00:00,TRI/SRC/allocations/01193
AL000481,EV001196,TRI-R00651,3032,USD,2023-06-15T03:16:36+00:00,TRI/SRC/allocations/01196
AL000482,EV001199,TRI-R00653,4610,USD,2022-09-17T14:04:26+00:00,TRI/SRC/allocations/01199
AL000483,EV001201,TRI-R00654,160233,USD,2023-09-25T11:39:17+00:00,TRI/SRC/allocations/01201
AL000484,EV001203,TRI-R00655,8447,USD,2022-10-25T00:16:47+00:00,TRI/SRC/allocations/01203
AL000485,EV001205,TRI-R00656,6175,USD,2023-10-08T00:43:27+00:00,TRI/SRC/allocations/01205
AL000486,EV001207,TRI-R00657,13665,USD,2023-08-15T20:01:19+00:00,TRI/SRC/allocations/01207
AL000487,EV001209,TRI-R00658,48537,USD,2023-06-23T17:01:02+00:00,TRI/SRC/allocations/01209
AL000488,EV001211,TRI-R00659,15020,USD,2023-05-26T07:59:57+00:00,TRI/SRC/allocations/01211
AL000489,EV001213,TRI-R00660,3526,USD,2023-01-12T17:59:50+00:00,TRI/SRC/allocations/01213
AL000490,EV001215,TRI-R00661,2196,USD,2022-12-14T02:33:43+00:00,TRI/SRC/allocations/01215
AL000491,EV001217,TRI-R00662,6415,USD,2022-11-27T09:19:33+00:00,TRI/SRC/allocations/01217
AL000492,EV001219,TRI-R00663,5438,USD,2023-07-03T20:30:19+00:00,TRI/SRC/allocations/01219
AL000493,EV001221,TRI-R00664,187722,USD,2022-07-15T21:58:50+00:00,TRI/SRC/allocations/01221
AL000494,EV001223,TRI-R00665,4162,USD,2023-02-20T22:17:40+00:00,TRI/SRC/allocations/01223
AL000495,EV001225,TRI-R00666,3972,USD,2022-11-18T02:09:41+00:00,TRI/SRC/allocations/01225
AL000496,EV001227,TRI-R00667,4506,USD,2023-04-24T20:59:08+00:00,TRI/SRC/allocations/01227
AL000497,EV001229,TRI-R00668,21784,USD,2023-09-08T03:20:50+00:00,TRI/SRC/allocations/01229
AL000498,EV001231,TRI-R00669,35876,USD,2023-03-04T02:25:38+00:00,TRI/SRC/allocations/01231
