allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000254,EV000611,CPL-R00340,5688,USD,2022-10-22T09:32:16-05:00,CPL/demo/allocations/00611
AL000255,EV000615,CPL-R00342,12385,USD,2022-10-24T17:33:28-05:00,CPL/demo/allocations/00615
AL000256,EV000617,CPL-R00343,51300,USD,2023-02-17T21:51:42-06:00,CPL/demo/allocations/00617
AL000257,EV000619,CPL-R00344,7797,USD,2022-08-18T00:05:05-05:00,CPL/demo/allocations/00619
AL000258,EV000623,CPL-R00346,3968,USD,2023-05-26T15:45:55-05:00,CPL/demo/allocations/00623
AL000259,EV000625,CPL-R00347,3296,USD,2023-11-15T04:18:35-06:00,CPL/demo/allocations/00625
AL000260,EV000627,CPL-R00348,12208,USD,2022-09-18T19:09:53-05:00,CPL/demo/allocations/00628
AL000261,EV000627,CPL-R00349,8146,USD,2022-09-13T18:28:06-05:00,CPL/demo/allocations/00628
AL000262,EV000630,CPL-R00350,9588,USD,2022-09-07T08:20:17-05:00,CPL/demo/allocations/00630
AL000263,EV000632,CPL-R00351,25090,USD,2023-07-04T13:36:54-05:00,CPL/demo/allocations/00632
AL000264,EV000634,CPL-R00352,28287,USD,2023-02-24T02:36:48-06:00,CPL/demo/allocations/00634
AL000265,EV000638,CPL-R00354,5620,USD,2023-01-19T21:02:54-06:00,CPL/demo/allocations/00638
AL000266,EV000640,CPL-R00355,99826,USD,2023-09-01T21:25:36-05:00,CPL/demo/allocations/00640
AL000267,EV000642,CPL-R00356,12636,USD,2023-07-28T16:06:07-05:00,CPL/demo/allocations/00642
AL000268,EV000649,CPL-R00360,3949,USD,2022-10-12T13:57:11-05:00,CPL/demo/allocations/00649
AL000269,EV000651,CPL-R00361,185897,USD,2022-08-01T16:54:25-05:00,CPL/demo/allocations/00651
AL000270,EV000653,CPL-R00362,13008,USD,2023-04-26T10:06:22-05:00,CPL/demo/allocations/00654
AL000271,EV000653,CPL-R00363,6365,USD,2023-04-28T15:47:12-05:00,CPL/demo/allocations/00654
AL000272,EV000656,CPL-R00364,3570,USD,2023-09-06T12:27:39-05:00,CPL/demo/allocations/00656
AL000273,EV000658,CPL-R00365,7748,USD,2023-09-05T15:37:17-05:00,CPL/demo/allocations/00658
AL000274,EV000661,CPL-R00366,51966,USD,2023-04-12T18:01:20-05:00,CPL/demo/allocations/00661
AL000275,EV000664,CPL-R00368,20544,USD,2023-04-26T18:06:43-05:00,CPL/demo/allocations/00664
AL000276,EV000671,CPL-R00373,3741,USD,2023-04-18T12:32:58-05:00,CPL/demo/allocations/00671
AL000277,EV000673,CPL-R00374,5628,USD,2022-08-01T16:00:32-05:00,CPL/demo/allocations/00673
AL000278,EV000675,CPL-R00375,30339,USD,2023-09-16T12:27:20-05:00,CPL/demo/allocations/00675
AL000279,EV000677,CPL-R00376,18263,USD,2023-11-23T16:30:59-06:00,CPL/demo/allocations/00677
AL000280,EV000679,CPL-R00377,31744,USD,2023-09-20T09:29:12-05:00,CPL/demo/allocations/00679
AL000281,EV000681,CPL-R00378,4371,USD,2023-03-05T17:45:52-06:00,CPL/demo/allocations/00681
AL000282,EV000683,CPL-R00379,13973,USD,2022-09-19T23:38:35-05:00,CPL/demo/allocations/00683
AL000283,EV000687,CPL-R00381,5759,USD,2022-11-07T12:43:58-06:00,CPL/demo/allocations/00687
AL000284,EV000690,CPL-R00383,23176,USD,2023-03-31T17:13:08-05:00,CPL/demo/allocations/00690
AL000285,EV000692,CPL-R00384,3781,USD,2023-01-23T02:21:21-06:00,CPL/demo/allocations/00692
AL000286,EV000695,CPL-R00386,2361,USD,2022-09-29T08:45:00-05:00,CPL/demo/allocations/00696
AL000287,EV000695,CPL-R00387,1179,USD,2022-09-26T16:43:47-05:00,CPL/demo/allocations/00696
AL000288,EV000698,CPL-R00388,52416,USD,2023-04-23T09:38:37-05:00,CPL/demo/allocations/00698
AL000289,EV000701,CPL-R00390,8158,USD,2023-06-13T17:30:01-05:00,CPL/demo/allocations/00701
AL000290,EV000703,CPL-R00391,13384,USD,2023-03-15T16:28:18-05:00,CPL/demo/allocations/00703
AL000291,EV000705,CPL-R00392,18595,USD,2023-10-02T23:41:37-05:00,CPL/demo/allocations/00705
AL000292,EV000707,CPL-R00393,2020,USD,2022-10-02T11:47:10-05:00,CPL/demo/allocations/00707
AL000293,EV000713,CPL-R00396,11386,USD,2023-05-03T18:42:14-05:00,CPL/demo/allocations/00713
AL000294,EV000715,CPL-R00397,7376,USD,2022-08-31T09:08:57-05:00,CPL/demo/allocations/00715
AL000295,EV000717,CPL-R00398,9517,USD,2023-04-10T20:00:27-05:00,CPL/demo/allocations/00717
AL000296,EV000720,CPL-R00400,48844,USD,2023-07-11T23:41:43-05:00,CPL/demo/allocations/00720
AL000297,EV000723,CPL-R00402,6732,USD,2023-08-22T16:01:45-05:00,CPL/demo/allocations/00723
AL000298,EV000725,CPL-R00403,5645,USD,2022-11-11T22:50:03-06:00,CPL/demo/allocations/00725
AL000299,EV000727,CPL-R00404,22372,USD,2023-03-29T10:43:59-05:00,CPL/demo/allocations/00727
AL000300,EV000729,CPL-R00405,8814,USD,2023-09-18T14:18:35-05:00,CPL/demo/allocations/00729
AL000301,EV000731,CPL-R00406,11459,USD,2023-02-06T19:37:54-06:00,CPL/demo/allocations/00731
AL000302,EV000733,CPL-R00407,4634,USD,2023-07-09T04:38:27-05:00,CPL/demo/allocations/00733
AL000303,EV000735,CPL-R00408,38399,USD,2023-02-03T14:45:27-06:00,CPL/demo/allocations/00735
AL000304,EV000737,CPL-R00409,17934,USD,2023-07-09T13:00:45-05:00,CPL/demo/allocations/00737
AL000305,EV000739,CPL-R00410,29205,USD,2023-03-28T22:26:26-05:00,CPL/demo/allocations/00740
AL000306,EV000739,CPL-R00411,33079,USD,2023-03-28T21:59:46-05:00,CPL/demo/allocations/00740
AL000307,EV000742,CPL-R00412,15924,USD,2023-06-21T18:50:39-05:00,CPL/demo/allocations/00742
AL000308,EV000744,CPL-R00413,7592,USD,2023-02-27T20:13:49-06:00,CPL/demo/allocations/00744
AL000309,EV000746,CPL-R00414,59077,USD,2023-01-25T04:53:12-06:00,CPL/demo/allocations/00746
AL000310,EV000748,CPL-R00415,4130,USD,2023-01-04T12:47:42-06:00,CPL/demo/allocations/00748
AL000311,EV000750,CPL-R00416,56373,USD,2023-03-07T19:51:25-06:00,CPL/demo/allocations/00750
AL000312,EV000752,CPL-R00417,9014,USD,2023-05-29T23:20:36-05:00,CPL/demo/allocations/00752
AL000313,EV000756,CPL-R00419,50531,USD,2023-08-31T21:33:16-05:00,CPL/demo/allocations/00756
AL000314,EV000762,CPL-R00422,8219,USD,2023-04-25T15:01:29-05:00,CPL/demo/allocations/00762
AL000315,EV000764,CPL-R00423,6735,USD,2023-03-16T14:43:34-05:00,CPL/demo/allocations/00764
AL000316,EV000766,CPL-R00424,101702,USD,2023-06-02T18:55:41-05:00,CPL/demo/allocations/00766
AL000317,EV000768,CPL-R00425,40238,USD,2023-09-28T16:18:54-05:00,CPL/demo/allocations/00768
AL000318,EV000772,CPL-R00427,5519,USD,2023-10-16T00:17:13-05:00,CPL/demo/allocations/00772
AL000319,EV000774,CPL-R00428,253825,USD,2022-10-25T23:56:58-05:00,CPL/demo/allocations/00774
AL000320,EV000776,CPL-R00429,74582,USD,2023-07-28T21:36:49-05:00,CPL/demo/allocations/00776
AL000321,EV000778,CPL-R00430,4448,USD,2022-08-08T16:00:58-05:00,CPL/demo/allocations/00779
AL000322,EV000778,CPL-R00431,5127,USD,2022-08-10T10:11:44-05:00,CPL/demo/allocations/00779
AL000323,EV000781,CPL-R00432,77210,USD,2023-02-23T21:31:09-06:00,CPL/demo/allocations/00782
AL000324,EV000781,CPL-R00433,36046,USD,2023-02-27T12:59:47-06:00,CPL/demo/allocations/00782
AL000325,EV000784,CPL-R00434,10911,USD,2023-10-02T22:26:05-05:00,CPL/demo/allocations/00784
AL000326,EV000786,CPL-R00435,112660,USD,2023-10-02T11:04:54-05:00,CPL/demo/allocations/00786
AL000327,EV000788,CPL-R00436,21355,USD,2023-01-16T16:50:43-06:00,CPL/demo/allocations/00789
AL000328,EV000788,CPL-R00437,13564,USD,2023-01-16T13:18:55-06:00,CPL/demo/allocations/00789
AL000329,EV000791,CPL-R00438,28933,USD,2023-06-20T18:07:21-05:00,CPL/demo/allocations/00791
AL000330,EV000794,CPL-R00440,3119,USD,2022-09-27T05:44:49-05:00,CPL/demo/allocations/00794
AL000331,EV000798,CPL-R00442,11723,USD,2023-02-22T13:20:25-06:00,CPL/demo/allocations/00798
AL000332,EV000800,CPL-R00443,12897,USD,2023-09-04T19:46:45-05:00,CPL/demo/allocations/00800
AL000333,EV000802,CPL-R00444,7343,USD,2022-09-08T18:58:56-05:00,CPL/demo/allocations/00802
AL000334,EV000804,CPL-R00445,1831,USD,2023-04-10T08:48:55-05:00,CPL/demo/allocations/00804
AL000335,EV000806,CPL-R00446,59663,USD,2022-08-03T16:47:04-05:00,CPL/demo/allocations/00807
AL000336,EV000806,CPL-R00447,25735,USD,2022-08-03T19:26:16-05:00,CPL/demo/allocations/00807
AL000337,EV000809,CPL-R00448,5432,USD,2023-06-29T23:38:35-05:00,CPL/demo/allocations/00809
AL000338,EV000811,CPL-R00449,39246,USD,2023-07-02T06:51:20-05:00,CPL/demo/allocations/00811
AL000339,EV000813,CPL-R00450,13502,USD,2022-10-11T11:49:52-05:00,CPL/demo/allocations/00813
AL000340,EV000815,CPL-R00451,5862,USD,2022-07-25T20:28:41-05:00,CPL/demo/allocations/00815
AL000341,EV000817,CPL-R00452,69508,USD,2023-04-07T13:32:28-05:00,CPL/demo/allocations/00818
AL000342,EV000817,CPL-R00453,72297,USD,2023-04-07T16:57:06-05:00,CPL/demo/allocations/00818
AL000343,EV000820,CPL-R00454,71691,USD,2022-10-24T20:46:27-05:00,CPL/demo/allocations/00820
AL000344,EV000822,CPL-R00455,9063,USD,2023-09-25T22:30:20-05:00,CPL/demo/allocations/00822
AL000345,EV000824,CPL-R00456,7828,USD,2022-11-07T08:02:11-06:00,CPL/demo/allocations/00824
AL000346,EV000826,CPL-R00457,8468,USD,2022-08-05T01:53:55-05:00,CPL/demo/allocations/00826
AL000347,EV000828,CPL-R00458,13252,USD,2022-09-12T19:04:58-05:00,CPL/demo/allocations/00828
AL000348,EV000830,CPL-R00459,21993,USD,2023-02-04T03:58:15-06:00,CPL/demo/allocations/00830
AL000349,EV000833,CPL-R00461,9094,USD,2023-04-20T03:25:06-05:00,CPL/demo/allocations/00833
AL000350,EV000835,CPL-R00462,10538,USD,2023-08-17T19:45:00-05:00,CPL/demo/allocations/00835
AL000351,EV000837,CPL-R00463,5770,USD,2022-09-18T15:10:09-05:00,CPL/demo/allocations/00837
AL000352,EV000841,CPL-R00465,5478,USD,2023-02-03T04:16:47-06:00,CPL/demo/allocations/00841
AL000353,EV000843,CPL-R00466,21381,USD,2022-10-31T14:48:21-05:00,CPL/demo/allocations/00843
AL000354,EV000845,CPL-R00467,15206,USD,2022-08-03T03:51:16-05:00,CPL/demo/allocations/00845
AL000355,EV000847,CPL-R00468,22681,USD,2022-10-31T09:54:24-05:00,CPL/demo/allocations/00847
AL000356,EV000854,CPL-R00472,11943,USD,2022-09-28T10:06:44-05:00,CPL/demo/allocations/00854
AL000357,EV000856,CPL-R00473,31038,USD,2022-12-16T15:35:12-06:00,CPL/demo/allocations/00856
AL000358,EV000858,CPL-R00474,3498,USD,2022-11-08T12:42:47-06:00,CPL/demo/allocations/00858
AL000359,EV000860,TRI-R00001,57800,USD,2022-10-12T05:21:20-06:00,TRI/demo/allocations/00860
AL000360,EV000862,TRI-R00002,11752,USD,2023-03-24T10:06:11-06:00,TRI/demo/allocations/00862
AL000361,EV000864,TRI-R00003,208903,USD,2023-07-03T15:24:12-06:00,TRI/demo/allocations/00864
AL000362,EV000867,TRI-R00005,16392,USD,2022-10-18T10:11:38-06:00,TRI/demo/allocations/00867
AL000363,EV000869,TRI-R00006,5082,USD,2022-08-17T08:01:06-06:00,TRI/demo/allocations/00870
AL000364,EV000869,TRI-R00007,4888,USD,2022-08-15T18:24:45-06:00,TRI/demo/allocations/00870
AL000365,EV000872,TRI-R00008,42187,USD,2023-07-24T09:04:26-06:00,TRI/demo/allocations/00872
AL000366,EV000875,TRI-R00010,6288,USD,2022-12-07T19:46:43-07:00,TRI/demo/allocations/00875
AL000367,EV000877,TRI-R00011,13644,USD,2023-03-31T14:01:20-06:00,TRI/demo/allocations/00877
AL000368,EV000881,TRI-R00013,10369,USD,2023-06-14T10:19:15-06:00,TRI/demo/allocations/00881
AL000369,EV000884,TRI-R00015,28550,USD,2023-03-17T13:42:01-06:00,TRI/demo/allocations/00884
AL000370,EV000886,TRI-R00016,3119,USD,2022-11-25T14:22:39-07:00,TRI/demo/allocations/00886
AL000371,EV000888,TRI-R00017,7852,USD,2023-09-16T09:03:02-06:00,TRI/demo/allocations/00888
AL000372,EV000890,TRI-R00018,22437,USD,2023-09-05T12:17:03-06:00,TRI/demo/allocations/00890
AL000373,EV000892,TRI-R00019,29918,USD,2023-08-11T21:45:57-06:00,TRI/demo/allocations/00892
AL000374,EV000894,TRI-R00020,14283,USD,2022-09-28T23:05:13-06:00,TRI/demo/allocations/00894
AL000375,EV000897,TRI-R00022,8559,USD,2023-08-09T21:55:10-06:00,TRI/demo/allocations/00897
AL000376,EV000902,TRI-R00025,31368,USD,2023-11-04T08:29:27-06:00,TRI/demo/allocations/00902
AL000377,EV000905,TRI-R00027,23370,USD,2023-07-12T14:58:34-06:00,TRI/demo/allocations/00906
AL000378,EV000905,TRI-R00028,10626,USD,2023-07-13T21:09:10-06:00,TRI/demo/allocations/00906
AL000379,EV000908,TRI-R00029,22448,USD,2022-10-03T05:30:15-06:00,TRI/demo/allocations/00908
AL000380,EV000911,TRI-R00031,18478,USD,2022-09-10T23:57:18-06:00,TRI/demo/allocations/00911
AL000381,EV000917,TRI-R00035,3594,USD,2023-01-13T19:17:42-07:00,TRI/demo/allocations/00917
AL000382,EV000921,TRI-R00037,15495,USD,2023-04-24T19:10:41-06:00,TRI/demo/allocations/00922
AL000383,EV000921,TRI-R00038,9243,USD,2023-04-27T02:54:02-06:00,TRI/demo/allocations/00922
AL000384,EV000924,TRI-R00039,17730,USD,2022-11-22T17:18:03-07:00,TRI/demo/allocations/00924
AL000385,EV000926,TRI-R00040,7610,USD,2023-05-06T12:03:37-06:00,TRI/demo/allocations/00927
AL000386,EV000926,TRI-R00041,5126,USD,2023-05-06T14:39:42-06:00,TRI/demo/allocations/00927
AL000387,EV000929,TRI-R00042,3672,USD,2022-10-26T17:23:43-06:00,TRI/demo/allocations/00929
AL000388,EV000937,TRI-R00048,300502,USD,2022-10-18T18:44:12-06:00,TRI/demo/allocations/00937
AL000389,EV000939,TRI-R00049,12401,USD,2023-09-13T16:07:38-06:00,TRI/demo/allocations/00939
AL000390,EV000942,TRI-R00050,155935,USD,2022-11-25T14:31:00-07:00,TRI/demo/allocations/00942
AL000391,EV000946,TRI-R00053,139015,USD,2023-10-11T16:52:53-06:00,TRI/demo/allocations/00946
AL000392,EV000949,TRI-R00055,18821,USD,2023-08-15T13:42:31-06:00,TRI/demo/allocations/00949
AL000393,EV000951,TRI-R00056,13074,USD,2023-02-01T22:27:40-07:00,TRI/demo/allocations/00951
AL000394,EV000953,TRI-R00057,20858,USD,2023-09-15T03:28:09-06:00,TRI/demo/allocations/00953
AL000395,EV000956,TRI-R00059,10020,USD,2023-08-22T10:26:03-06:00,TRI/demo/allocations/00956
AL000396,EV000958,TRI-R00060,13277,USD,2022-11-07T18:52:58-07:00,TRI/demo/allocations/00958
AL000397,EV000961,TRI-R00061,6184,USD,2023-09-09T08:12:31-06:00,TRI/demo/allocations/00961
AL000398,EV000963,TRI-R00062,9093,USD,2023-03-27T16:25:07-06:00,TRI/demo/allocations/00963
AL000399,EV000965,TRI-R00063,23464,USD,2023-01-12T16:36:43-07:00,TRI/demo/allocations/00965
AL000400,EV000967,TRI-R00064,37910,USD,2023-07-24T09:38:22-06:00,TRI/demo/allocations/00967
AL000401,EV000969,TRI-R00065,9099,USD,2023-09-27T15:08:48-06:00,TRI/demo/allocations/00969
AL000402,EV000973,TRI-R00068,7648,USD,2023-10-09T17:35:20-06:00,TRI/demo/allocations/00973
AL000403,EV000979,TRI-R00071,50611,USD,2022-09-26T18:20:23-06:00,TRI/demo/allocations/00979
AL000404,EV000981,TRI-R00072,25545,USD,2023-02-18T21:28:43-07:00,TRI/demo/allocations/00981
AL000405,EV000983,TRI-R00073,11608,USD,2023-08-21T17:08:33-06:00,TRI/demo/allocations/00983
AL000406,EV000985,TRI-R00074,4914,USD,2022-09-06T04:18:39-06:00,TRI/demo/allocations/00986
AL000407,EV000985,TRI-R00075,2475,USD,2022-09-01T14:36:02-06:00,TRI/demo/allocations/00986
AL000408,EV000988,TRI-R00076,7945,USD,2022-11-26T08:02:39-07:00,TRI/demo/allocations/00988
AL000409,EV000990,TRI-R00077,8677,USD,2023-06-15T08:54:50-06:00,TRI/demo/allocations/00990
AL000410,EV000993,TRI-R00079,6448,USD,2022-09-07T19:35:31-06:00,TRI/demo/allocations/00993
AL000411,EV000995,TRI-R00080,56768,USD,2023-07-22T15:26:30-06:00,TRI/demo/allocations/00995
AL000412,EV000998,TRI-R00081,45746,USD,2023-04-10T10:01:37-06:00,TRI/demo/allocations/00998
AL000413,EV001000,TRI-R00082,27150,USD,2022-10-10T14:29:08-06:00,TRI/demo/allocations/01001
AL000414,EV001000,TRI-R00083,14038,USD,2022-10-11T12:53:35-06:00,TRI/demo/allocations/01001
AL000415,EV001003,TRI-R00084,195347,USD,2022-11-08T10:28:01-07:00,TRI/demo/allocations/01003
AL000416,EV001005,TRI-R00085,7902,USD,2023-08-11T14:10:13-06:00,TRI/demo/allocations/01005
AL000417,EV001007,TRI-R00086,15933,USD,2022-07-27T18:46:50-06:00,TRI/demo/allocations/01008
AL000418,EV001007,TRI-R00087,10577,USD,2022-07-25T05:31:36-06:00,TRI/demo/allocations/01008
AL000419,EV001011,TRI-R00089,20637,USD,2022-07-28T23:48:34-06:00,TRI/demo/allocations/01011
AL000420,EV001013,TRI-R00090,8710,USD,2022-12-27T15:36:15-07:00,TRI/demo/allocations/01013
AL000421,EV001016,TRI-R00092,93093,USD,2022-07-21T21:44:54-06:00,TRI/demo/allocations/01016
AL000422,EV001018,TRI-R00093,5089,USD,2022-07-14T16:32:43-06:00,TRI/demo/allocations/01018
AL000423,EV001020,TRI-R00094,76750,USD,2023-07-11T07:14:02-06:00,TRI/demo/allocations/01020
AL000424,EV001022,TRI-R00095,8968,USD,2023-08-07T11:18:45-06:00,TRI/demo/allocations/01022
AL000425,EV001024,TRI-R00096,23692,USD,2023-09-13T01:15:05-06:00,TRI/demo/allocations/01024
AL000426,EV001027,TRI-R00097,5736,USD,2023-02-02T19:38:43-07:00,TRI/demo/allocations/01027
AL000427,EV001029,TRI-R00098,2146,USD,2022-09-17T08:00:04-06:00,TRI/demo/allocations/01029
AL000428,EV001031,TRI-R00099,33884,USD,2023-04-21T15:23:09-06:00,TRI/demo/allocations/01031
AL000429,EV001033,TRI-R00100,8178,USD,2023-09-04T19:32:00-06:00,TRI/demo/allocations/01033
AL000430,EV001035,TRI-R00101,5247,USD,2022-12-26T22:09:13-07:00,TRI/demo/allocations/01035
AL000431,EV001037,TRI-R00102,8266,USD,2022-08-25T22:28:06-06:00,TRI/demo/allocations/01037
AL000432,EV001039,TRI-R00103,25541,USD,2023-08-07T15:13:42-06:00,TRI/demo/allocations/01039
AL000433,EV001041,TRI-R00104,4319,USD,2023-05-13T11:39:20-06:00,TRI/demo/allocations/01041
AL000434,EV001043,TRI-R00105,7801,USD,2022-11-22T09:52:27-07:00,TRI/demo/allocations/01043
AL000435,EV001045,TRI-R00106,8097,USD,2022-08-26T19:50:21-06:00,TRI/demo/allocations/01045
AL000436,EV001047,TRI-R00107,11153,USD,2023-07-09T19:41:42-06:00,TRI/demo/allocations/01047
AL000437,EV001049,TRI-R00108,55055,USD,2022-11-19T07:11:47-07:00,TRI/demo/allocations/01049
AL000438,EV001051,TRI-R00109,7779,USD,2023-02-20T17:38:56-07:00,TRI/demo/allocations/01051
AL000439,EV001053,TRI-R00110,5227,USD,2023-07-09T01:31:52-06:00,TRI/demo/allocations/01053
AL000440,EV001055,TRI-R00111,5958,USD,2022-10-02T05:36:28-06:00,TRI/demo/allocations/01055
AL000441,EV001057,TRI-R00112,76981,USD,2023-01-06T11:20:20-07:00,TRI/demo/allocations/01057
AL000442,EV001059,TRI-R00113,6462,USD,2022-12-06T17:13:40-07:00,TRI/demo/allocations/01059
AL000443,EV001061,TRI-R00114,109306,USD,2022-12-15T15:49:12-07:00,TRI/demo/allocations/01062
AL000444,EV001061,TRI-R00115,64862,USD,2022-12-28T07:41:13-07:00,TRI/demo/allocations/01062
AL000445,EV001064,TRI-R00116,17166,USD,2023-01-27T12:14:11-07:00,TRI/demo/allocations/01064
AL000446,EV001066,TRI-R00117,19180,USD,2023-02-03T15:22:16-07:00,TRI/demo/allocations/01066
AL000447,EV001068,TRI-R00118,16275,USD,2022-11-15T18:09:00-07:00,TRI/demo/allocations/01068
AL000448,EV001070,TRI-R00119,189771,USD,2023-01-07T18:13:36-07:00,TRI/demo/allocations/01070
AL000449,EV001072,TRI-R00120,28830,USD,2023-07-09T06:46:15-06:00,TRI/demo/allocations/01072
AL000450,EV001074,TRI-R00121,14790,USD,2023-07-03T17:45:14-06:00,TRI/demo/allocations/01074
AL000451,EV001076,TRI-R00122,8231,USD,2023-09-11T12:30:14-06:00,TRI/demo/allocations/01076
AL000452,EV001078,TRI-R00123,18496,USD,2022-10-25T21:04:53-06:00,TRI/demo/allocations/01078
AL000453,EV001080,TRI-R00124,9753,USD,2023-10-11T06:31:22-06:00,TRI/demo/allocations/01080
AL000454,EV001082,TRI-R00125,3634,USD,2023-07-26T13:15:14-06:00,TRI/demo/allocations/01082
AL000455,EV001084,TRI-R00126,10111,USD,2023-07-07T17:35:22-06:00,TRI/demo/allocations/01084
AL000456,EV001086,TRI-R00127,11082,USD,2022-10-03T17:20:24-06:00,TRI/demo/allocations/01086
AL000457,EV001088,TRI-R00128,5675,USD,2023-03-01T17:10:28-07:00,TRI/demo/allocations/01088
AL000458,EV001090,TRI-R00129,5981,USD,2023-05-11T17:42:04-06:00,TRI/demo/allocations/01090
AL000459,EV001094,TRI-R00132,32997,USD,2022-10-01T16:32:42-06:00,TRI/demo/allocations/01094
AL000460,EV001096,TRI-R00133,4188,USD,2022-10-27T17:10:28-06:00,TRI/demo/allocations/01096
AL000461,EV001098,TRI-R00134,19605,USD,2023-06-30T16:28:20-06:00,TRI/demo/allocations/01098
AL000462,EV001100,TRI-R00135,6783,USD,2023-08-03T08:00:00-06:00,TRI/demo/allocations/01100
AL000463,EV001102,TRI-R00136,4008,USD,2023-10-06T10:45:58-06:00,TRI/demo/allocations/01102
AL000464,EV001104,TRI-R00137,14101,USD,2022-11-25T22:14:32-07:00,TRI/demo/allocations/01104
AL000465,EV001106,TRI-R00138,11034,USD,2023-07-27T02:24:25-06:00,TRI/demo/allocations/01106
AL000466,EV001108,TRI-R00139,49698,USD,2023-02-09T06:30:49-07:00,TRI/demo/allocations/01108
AL000467,EV001111,TRI-R00141,21164,USD,2023-07-10T13:04:13-06:00,TRI/demo/allocations/01111
AL000468,EV001114,TRI-R00143,11550,USD,2023-02-13T10:19:33-07:00,TRI/demo/allocations/01114
AL000469,EV001118,TRI-R00145,5272,USD,2023-07-31T19:16:49-06:00,TRI/demo/allocations/01118
AL000470,EV001122,TRI-R00147,61509,USD,2022-10-10T16:37:00-06:00,TRI/demo/allocations/01122
AL000471,EV001124,TRI-R00148,37483,USD,2023-03-08T15:07:35-07:00,TRI/demo/allocations/01124
AL000472,EV001126,TRI-R00149,8781,USD,2023-03-20T12:22:23-06:00,TRI/demo/allocations/01126
AL000473,EV001128,TRI-R00150,52789,USD,2023-08-07T13:18:46-06:00,TRI/demo/allocations/01128
AL000474,EV001132,TRI-R00152,73128,USD,2023-05-19T16:46:18-06:00,TRI/demo/allocations/01132
AL000475,EV001134,TRI-R00153,37660,USD,2023-06-27T02:00:16-06:00,TRI/demo/allocations/01134
AL000476,EV001136,TRI-R00154,33735,USD,2023-01-27T21:15:31-07:00,TRI/demo/allocations/01136
AL000477,EV001138,TRI-R00155,24610,USD,2023-04-29T00:17:08-06:00,TRI/demo/allocations/01138
AL000478,EV001140,TRI-R00156,9325,USD,2022-10-10T17:54:40-06:00,TRI/demo/allocations/01140
AL000479,EV001142,TRI-R00157,2900,USD,2022-09-30T23:19:07-06:00,TRI/demo/allocations/01142
AL000480,EV001147,TRI-R00160,5450,USD,2023-07-09T08:40:01-06:00,TRI/demo/allocations/01147
AL000481,EV001151,TRI-R00162,23252,USD,2023-09-03T10:59:56-06:00,TRI/demo/allocations/01151
AL000482,EV001153,TRI-R00163,7687,USD,2023-01-19T11:35:42-07:00,TRI/demo/allocations/01154
AL000483,EV001153,TRI-R00164,3314,USD,2023-01-19T14:41:38-07:00,TRI/demo/allocations/01154
AL000484,EV001156,TRI-R00165,12413,USD,2023-09-01T06:48:49-06:00,TRI/demo/allocations/01156
AL000485,EV001158,TRI-R00166,2669,USD,2023-10-15T22:32:49-06:00,TRI/demo/allocations/01158
AL000486,EV001160,TRI-R00167,29156,USD,2023-08-24T06:37:51-06:00,TRI/demo/allocations/01160
AL000487,EV001162,TRI-R00168,8656,USD,2023-08-04T19:37:46-06:00,TRI/demo/allocations/01162
AL000488,EV001164,TRI-R00169,6634,USD,2023-07-27T14:26:10-06:00,TRI/demo/allocations/01164
AL000489,EV001166,TRI-R00170,9558,USD,2023-10-02T22:22:25-06:00,TRI/demo/allocations/01166
AL000490,EV001168,TRI-R00171,7757,USD,2023-09-07T11:35:35-06:00,TRI/demo/allocations/01168
AL000491,EV001170,TRI-R00172,16627,USD,2023-02-02T20:17:20-07:00,TRI/demo/allocations/01170
AL000492,EV001172,TRI-R00173,35064,USD,2022-12-25T00:45:00-07:00,TRI/demo/allocations/01173
AL000493,EV001172,TRI-R00174,24423,USD,2022-12-19T17:00:47-07:00,TRI/demo/allocations/01173
AL000494,EV001175,TRI-R00175,22805,USD,2023-06-21T15:16:52-06:00,TRI/demo/allocations/01176
AL000495,EV001175,TRI-R00176,12733,USD,2023-06-21T14:25:34-06:00,TRI/demo/allocations/01176
AL000496,EV001180,TRI-R00179,12028,USD,2023-07-10T00:28:33-06:00,TRI/demo/allocations/01180
AL000497,EV001185,TRI-R00181,32241,USD,2022-10-12T10:16:26-06:00,TRI/demo/allocations/01185
AL000498,EV001187,TRI-R00182,40559,USD,2023-04-03T13:58:13-06:00,TRI/demo/allocations/01187
AL000499,EV001189,TRI-R00183,3986,USD,2023-07-09T09:03:35-06:00,TRI/demo/allocations/01189
AL000500,EV001191,TRI-R00184,4340,USD,2022-11-29T17:26:44-07:00,TRI/demo/allocations/01191
AL000501,EV001193,TRI-R00185,8590,USD,2023-05-11T17:43:01-06:00,TRI/demo/allocations/01193
AL000502,EV001195,TRI-R00186,6658,USD,2023-05-23T10:06:14-06:00,TRI/demo/allocations/01195
AL000503,EV001197,TRI-R00187,4468,USD,2023-10-16T03:41:56-06:00,TRI/demo/allocations/01197
AL000504,EV001199,TRI-R00188,21897,USD,2023-06-26T15:31:13-06:00,TRI/demo/allocations/01199
AL000505,EV001201,TRI-R00189,14155,USD,2023-08-17T08:00:32-06:00,TRI/demo/allocations/01201
AL000506,EV001204,TRI-R00191,5492,USD,2023-10-20T13:21:34-06:00,TRI/demo/allocations/01204
