allocation_id,payment_event_id,bill_record_id,allocated_amount_minor,currency,available_at,source_ref
AL000254,EV000615,PM-R00330,14465,USD,2023-03-05T20:19:10-08:00,CPL/SRC/allocations/00615
AL000255,EV000617,PM-R00331,142403,USD,2023-05-27T21:02:30-07:00,CPL/SRC/allocations/00617
AL000256,EV000620,PM-R00333,7785,USD,2023-08-28T14:03:00-07:00,CPL/SRC/allocations/00620
AL000257,EV000622,PM-R00334,10400,USD,2022-11-29T23:50:50-08:00,CPL/SRC/allocations/00622
AL000258,EV000624,PM-R00335,10495,USD,2022-11-09T18:48:20-08:00,CPL/SRC/allocations/00624
AL000259,EV000626,PM-R00336,4548,USD,2023-04-21T15:01:37-07:00,CPL/SRC/allocations/00626
AL000260,EV000629,PM-R00338,4449,USD,2023-02-11T10:02:52-08:00,CPL/SRC/allocations/00629
AL000261,EV000633,PM-R00340,8041,USD,2023-02-10T07:03:28-08:00,CPL/SRC/allocations/00634
AL000262,EV000633,PM-R00341,9561,USD,2023-02-07T22:54:25-08:00,CPL/SRC/allocations/00634
AL000263,EV000639,PM-R00344,6951,USD,2023-01-04T13:09:20-08:00,CPL/SRC/allocations/00639
AL000264,EV000641,PM-R00345,18083,USD,2022-12-15T21:08:17-08:00,CPL/SRC/allocations/00641
AL000265,EV000648,PM-R00350,5205,USD,2022-12-01T15:17:33-08:00,CPL/SRC/allocations/00648
AL000266,EV000650,PM-R00351,12046,USD,2023-01-06T11:37:02-08:00,CPL/SRC/allocations/00650
AL000267,EV000652,PM-R00352,18081,USD,2023-09-25T13:28:30-07:00,CPL/SRC/allocations/00652
AL000268,EV000654,PM-R00353,70139,USD,2023-01-12T18:17:54-08:00,CPL/SRC/allocations/00654
AL000269,EV000656,PM-R00354,11368,USD,2022-10-07T16:44:09-07:00,CPL/SRC/allocations/00656
AL000270,EV000658,PM-R00355,10975,USD,2023-04-03T12:24:12-07:00,CPL/SRC/allocations/00658
AL000271,EV000660,PM-R00356,31539,USD,2023-02-03T01:53:43-08:00,CPL/SRC/allocations/00660
AL000272,EV000662,PM-R00357,73074,USD,2022-07-16T18:45:52-07:00,CPL/SRC/allocations/00662
AL000273,EV000664,PM-R00358,5949,USD,2023-08-14T16:09:54-07:00,CPL/SRC/allocations/00664
AL000274,EV000666,PM-R00359,4990,USD,2023-05-16T16:31:04-07:00,CPL/SRC/allocations/00666
AL000275,EV000668,PM-R00360,8100,USD,2023-08-30T12:23:27-07:00,CPL/SRC/allocations/00668
AL000276,EV000672,PM-R00363,2825,USD,2023-03-17T04:58:40-07:00,CPL/SRC/allocations/00673
AL000277,EV000672,PM-R00364,1720,USD,2023-03-22T17:51:11-07:00,CPL/SRC/allocations/00673
AL000278,EV000676,PM-R00366,88286,USD,2022-10-24T13:19:50-07:00,CPL/SRC/allocations/00676
AL000279,EV000678,PM-R00367,5880,USD,2022-10-14T18:19:13-07:00,CPL/SRC/allocations/00678
AL000280,EV000681,PM-R00369,6766,USD,2023-05-11T08:12:44-07:00,CPL/SRC/allocations/00681
AL000281,EV000683,PM-R00370,28212,USD,2022-09-21T00:23:04-07:00,CPL/SRC/allocations/00683
AL000282,EV000685,PM-R00371,8820,USD,2023-04-13T10:09:57-07:00,CPL/SRC/allocations/00685
AL000283,EV000687,PM-R00372,11098,USD,2023-02-28T04:10:09-08:00,CPL/SRC/allocations/00687
AL000284,EV000689,PM-R00373,8811,USD,2023-07-06T10:21:33-07:00,CPL/SRC/allocations/00690
AL000285,EV000689,PM-R00374,8133,USD,2023-07-07T23:34:06-07:00,CPL/SRC/allocations/00690
AL000286,EV000692,PM-R00375,43149,USD,2023-03-31T03:58:08-07:00,CPL/SRC/allocations/00692
AL000287,EV000694,PM-R00376,39742,USD,2023-03-31T10:41:33-07:00,CPL/SRC/allocations/00695
AL000288,EV000694,PM-R00377,32681,USD,2023-03-30T17:32:25-07:00,CPL/SRC/allocations/00695
AL000289,EV000698,PM-R00379,8252,USD,2023-04-19T16:03:51-07:00,CPL/SRC/allocations/00698
AL000290,EV000700,PM-R00380,6724,USD,2022-11-08T01:50:51-08:00,CPL/SRC/allocations/00700
AL000291,EV000702,PM-R00381,4901,USD,2023-01-05T01:18:45-08:00,CPL/SRC/allocations/00702
AL000292,EV000704,PM-R00382,84288,USD,2023-05-18T17:20:56-07:00,CPL/SRC/allocations/00704
AL000293,EV000706,PM-R00383,3995,USD,2022-07-29T07:23:03-07:00,CPL/SRC/allocations/00706
AL000294,EV000708,PM-R00384,23670,USD,2022-10-18T14:49:48-07:00,CPL/SRC/allocations/00708
AL000295,EV000710,PM-R00385,34471,USD,2023-02-27T13:16:21-08:00,CPL/SRC/allocations/00710
AL000296,EV000714,PM-R00387,15522,USD,2022-11-24T12:29:09-08:00,CPL/SRC/allocations/00714
AL000297,EV000716,PM-R00388,3074,USD,2022-09-15T10:18:11-07:00,CPL/SRC/allocations/00716
AL000298,EV000719,PM-R00390,22027,USD,2023-07-26T14:37:52-07:00,CPL/SRC/allocations/00719
AL000299,EV000721,PM-R00391,28985,USD,2022-12-19T14:26:54-08:00,CPL/SRC/allocations/00722
AL000300,EV000721,PM-R00392,35070,USD,2022-12-25T00:25:51-08:00,CPL/SRC/allocations/00722
AL000301,EV000724,PM-R00393,4475,USD,2022-12-09T15:33:28-08:00,CPL/SRC/allocations/00724
AL000302,EV000726,PM-R00394,16670,USD,2023-09-15T10:32:20-07:00,CPL/SRC/allocations/00726
AL000303,EV000730,PM-R00396,9787,USD,2023-07-13T11:10:25-07:00,CPL/SRC/allocations/00730
AL000304,EV000732,PM-R00397,10589,USD,2023-08-16T18:37:31-07:00,CPL/SRC/allocations/00732
AL000305,EV000734,PM-R00398,6701,USD,2023-08-31T17:01:47-07:00,CPL/SRC/allocations/00735
AL000306,EV000734,PM-R00399,2920,USD,2023-08-28T17:57:55-07:00,CPL/SRC/allocations/00735
AL000307,EV000737,PM-R00400,4471,USD,2023-01-19T14:31:15-08:00,CPL/SRC/allocations/00737
AL000308,EV000740,PM-R00402,10153,USD,2022-08-24T07:01:27-07:00,CPL/SRC/allocations/00740
AL000309,EV000742,PM-R00403,2907,USD,2023-07-16T11:40:47-07:00,CPL/SRC/allocations/00742
AL000310,EV000744,PM-R00404,4629,USD,2022-10-16T20:51:57-07:00,CPL/SRC/allocations/00744
AL000311,EV000746,PM-R00405,8717,USD,2023-07-06T08:24:45-07:00,CPL/SRC/allocations/00746
AL000312,EV000748,PM-R00406,9810,USD,2022-08-13T22:19:34-07:00,CPL/SRC/allocations/00748
AL000313,EV000750,PM-R00407,15217,USD,2022-10-26T02:43:24-07:00,CPL/SRC/allocations/00750
AL000314,EV000752,PM-R00408,114712,USD,2023-10-11T05:07:11-07:00,CPL/SRC/allocations/00752
AL000315,EV000754,PM-R00409,45976,USD,2023-02-24T05:49:25-08:00,CPL/SRC/allocations/00754
AL000316,EV000756,PM-R00410,2601,USD,2023-07-31T08:18:49-07:00,CPL/SRC/allocations/00756
AL000317,EV000758,PM-R00411,14577,USD,2023-09-13T21:48:43-07:00,CPL/SRC/allocations/00759
AL000318,EV000758,PM-R00412,12249,USD,2023-09-14T20:55:12-07:00,CPL/SRC/allocations/00759
AL000319,EV000761,PM-R00413,8829,USD,2023-06-23T17:17:54-07:00,CPL/SRC/allocations/00762
AL000320,EV000761,PM-R00414,6657,USD,2023-06-24T07:06:33-07:00,CPL/SRC/allocations/00762
AL000321,EV000764,PM-R00415,3994,USD,2022-09-26T12:07:52-07:00,CPL/SRC/allocations/00764
AL000322,EV000766,PM-R00416,4764,USD,2023-06-05T16:48:27-07:00,CPL/SRC/allocations/00766
AL000323,EV000770,PM-R00419,2671,USD,2023-05-31T18:39:45-07:00,TRI/SRC/allocations/00771
AL000324,EV000770,PM-R00420,2669,USD,2023-05-31T14:24:51-07:00,TRI/SRC/allocations/00771
AL000325,EV000773,PM-R00421,9348,USD,2023-06-18T15:07:09-07:00,TRI/SRC/allocations/00773
AL000326,EV000775,PM-R00422,69686,USD,2023-08-12T02:53:35-07:00,TRI/SRC/allocations/00775
AL000327,EV000777,PM-R00423,15359,USD,2023-01-23T17:44:23-08:00,TRI/SRC/allocations/00777
AL000328,EV000779,PM-R00424,24540,USD,2022-09-29T11:35:40-07:00,TRI/SRC/allocations/00779
AL000329,EV000781,PM-R00425,2857,USD,2022-09-14T22:14:39-07:00,TRI/SRC/allocations/00781
AL000330,EV000783,PM-R00426,10795,USD,2022-12-26T16:36:10-08:00,TRI/SRC/allocations/00783
AL000331,EV000787,PM-R00428,4905,USD,2023-09-28T12:58:32-07:00,TRI/SRC/allocations/00787
AL000332,EV000794,PM-R00433,119381,USD,2023-10-23T07:51:17-07:00,TRI/SRC/allocations/00794
AL000333,EV000796,PM-R00434,7619,USD,2022-09-13T10:02:36-07:00,TRI/SRC/allocations/00796
AL000334,EV000798,PM-R00435,7198,USD,2023-08-23T14:07:54-07:00,TRI/SRC/allocations/00798
AL000335,EV000800,PM-R00436,31944,USD,2022-09-11T15:16:12-07:00,TRI/SRC/allocations/00801
AL000336,EV000800,PM-R00437,17328,USD,2022-09-15T20:15:09-07:00,TRI/SRC/allocations/00801
AL000337,EV000803,PM-R00438,6023,USD,2023-06-05T09:31:45-07:00,TRI/SRC/allocations/00803
AL000338,EV000805,PM-R00439,7835,USD,2022-10-31T23:48:06-07:00,TRI/SRC/allocations/00805
AL000339,EV000807,PM-R00440,16317,USD,2022-11-10T18:48:06-08:00,TRI/SRC/allocations/00807
AL000340,EV000810,PM-R00442,20124,USD,2023-09-11T15:37:11-07:00,TRI/SRC/allocations/00810
AL000341,EV000812,PM-R00443,13871,USD,2023-05-10T03:32:55-07:00,TRI/SRC/allocations/00812
AL000342,EV000817,PM-R00446,8049,USD,2023-04-18T05:14:45-07:00,TRI/SRC/allocations/00817
AL000343,EV000819,PM-R00447,95315,USD,2023-10-17T15:27:39-07:00,TRI/SRC/allocations/00819
AL000344,EV000821,PM-R00448,4887,USD,2023-09-11T10:49:58-07:00,TRI/SRC/allocations/00821
AL000345,EV000823,PM-R00449,17683,USD,2022-11-01T01:46:06-07:00,TRI/SRC/allocations/00823
AL000346,EV000825,PM-R00450,16493,USD,2023-03-29T14:06:34-07:00,TRI/SRC/allocations/00825
AL000347,EV000827,PM-R00451,65247,USD,2022-12-30T14:22:58-08:00,TRI/SRC/allocations/00827
AL000348,EV000831,PM-R00454,6825,USD,2022-09-06T22:11:53-07:00,TRI/SRC/allocations/00831
AL000349,EV000833,PM-R00455,17215,USD,2023-03-02T15:33:45-08:00,TRI/SRC/allocations/00833
AL000350,EV000835,PM-R00456,2780,USD,2023-07-11T10:40:35-07:00,TRI/SRC/allocations/00835
AL000351,EV000837,PM-R00457,3514,USD,2022-08-25T16:07:41-07:00,TRI/SRC/allocations/00837
AL000352,EV000839,PM-R00458,17908,USD,2023-06-03T11:56:00-07:00,TRI/SRC/allocations/00840
AL000353,EV000839,PM-R00459,8507,USD,2023-06-01T07:51:45-07:00,TRI/SRC/allocations/00840
AL000354,EV000842,PM-R00460,30212,USD,2023-08-16T11:42:16-07:00,TRI/SRC/allocations/00842
AL000355,EV000844,PM-R00461,1832,USD,2022-12-16T15:03:22-08:00,TRI/SRC/allocations/00845
AL000356,EV000844,PM-R00462,1339,USD,2022-12-12T12:25:21-08:00,TRI/SRC/allocations/00845
AL000357,EV000848,PM-R00464,3707,USD,2023-05-06T07:06:44-07:00,TRI/SRC/allocations/00849
AL000358,EV000848,PM-R00465,4240,USD,2023-05-06T00:38:33-07:00,TRI/SRC/allocations/00849
AL000359,EV000851,PM-R00466,27049,USD,2023-03-02T14:23:22-08:00,TRI/SRC/allocations/00851
AL000360,EV000853,PM-R00467,40259,USD,2022-10-25T08:52:34-07:00,TRI/SRC/allocations/00853
AL000361,EV000855,PM-R00468,48915,USD,2023-05-22T18:00:11-07:00,TRI/SRC/allocations/00855
AL000362,EV000857,PM-R00469,3799,USD,2023-01-14T13:21:38-08:00,TRI/SRC/allocations/00857
AL000363,EV000859,PM-R00470,5596,USD,2023-08-14T05:11:08-07:00,TRI/SRC/allocations/00859
AL000364,EV000861,PM-R00471,12792,USD,2023-03-13T15:54:40-07:00,TRI/SRC/allocations/00861
AL000365,EV000864,PM-R00473,9742,USD,2023-09-08T21:53:39-07:00,TRI/SRC/allocations/00864
AL000366,EV000866,PM-R00474,175964,USD,2022-08-23T11:46:38-07:00,TRI/SRC/allocations/00866
AL000367,EV000870,PM-R00476,29890,USD,2023-03-23T20:32:26-07:00,TRI/SRC/allocations/00870
AL000368,EV000875,PM-R00479,15456,USD,2023-03-04T06:03:02-08:00,TRI/SRC/allocations/00875
AL000369,EV000877,PM-R00480,3633,USD,2022-08-15T18:40:38-07:00,TRI/SRC/allocations/00877
AL000370,EV000879,PM-R00481,5605,USD,2022-10-24T13:37:24-07:00,TRI/SRC/allocations/00879
AL000371,EV000881,PM-R00482,18307,USD,2022-12-26T13:18:15-08:00,TRI/SRC/allocations/00881
AL000372,EV000884,PM-R00484,17067,USD,2023-10-10T16:22:48-07:00,TRI/SRC/allocations/00885
AL000373,EV000884,PM-R00485,12746,USD,2023-10-12T13:21:44-07:00,TRI/SRC/allocations/00885
AL000374,EV000887,PM-R00486,8215,USD,2023-08-07T17:13:07-07:00,TRI/SRC/allocations/00887
AL000375,EV000889,PM-R00487,37692,USD,2022-08-18T17:27:57-07:00,TRI/SRC/allocations/00889
AL000376,EV000891,PM-R00488,8642,USD,2023-02-23T01:12:38-08:00,TRI/SRC/allocations/00891
AL000377,EV000893,PM-R00489,22261,USD,2023-03-01T15:08:00-08:00,TRI/SRC/allocations/00893
AL000378,EV000897,PM-R00491,3058,USD,2022-11-07T21:25:02-08:00,TRI/SRC/allocations/00897
AL000379,EV000900,PM-R00492,2146,USD,2023-01-30T17:33:46-08:00,TRI/SRC/allocations/00900
AL000380,EV000902,PM-R00493,20165,USD,2022-10-31T17:05:48-07:00,TRI/SRC/allocations/00902
AL000381,EV000906,PM-R00495,11541,USD,2023-10-13T02:00:07-07:00,TRI/SRC/allocations/00906
AL000382,EV000910,PM-R00497,12890,USD,2022-09-27T09:17:54-07:00,TRI/SRC/allocations/00910
AL000383,EV000914,PM-R00500,8143,USD,2022-07-27T14:52:37-07:00,TRI/SRC/allocations/00914
AL000384,EV000916,PM-R00501,4384,USD,2023-03-29T15:06:41-07:00,TRI/SRC/allocations/00917
AL000385,EV000916,PM-R00502,2910,USD,2023-03-29T10:30:41-07:00,TRI/SRC/allocations/00917
AL000386,EV000919,PM-R00503,130637,USD,2023-03-29T15:38:57-07:00,TRI/SRC/allocations/00919
AL000387,EV000921,PM-R00504,14188,USD,2023-06-04T02:06:59-07:00,TRI/SRC/allocations/00921
AL000388,EV000923,PM-R00505,5916,USD,2023-08-26T15:35:29-07:00,TRI/SRC/allocations/00923
AL000389,EV000927,PM-R00507,15119,USD,2023-05-27T10:00:41-07:00,TRI/SRC/allocations/00927
AL000390,EV000930,PM-R00508,32355,USD,2023-08-23T23:44:47-07:00,TRI/SRC/allocations/00930
AL000391,EV000932,PM-R00509,19018,USD,2023-05-01T09:17:56-07:00,TRI/SRC/allocations/00932
AL000392,EV000934,PM-R00510,13140,USD,2022-10-06T00:25:13-07:00,TRI/SRC/allocations/00934
AL000393,EV000937,PM-R00512,38017,USD,2022-12-27T03:13:38-08:00,TRI/SRC/allocations/00937
AL000394,EV000939,PM-R00513,29267,USD,2023-04-18T15:48:32-07:00,TRI/SRC/allocations/00939
AL000395,EV000941,PM-R00514,131611,USD,2023-09-22T00:39:10-07:00,TRI/SRC/allocations/00941
AL000396,EV000945,PM-R00516,8046,USD,2023-07-25T15:44:40-07:00,TRI/SRC/allocations/00945
AL000397,EV000947,PM-R00517,5757,USD,2022-11-09T08:00:56-08:00,TRI/SRC/allocations/00947
AL000398,EV000955,PM-R00521,14716,USD,2022-08-02T16:19:58-07:00,TRI/SRC/allocations/00955
AL000399,EV000957,PM-R00522,81631,USD,2023-03-13T05:21:12-07:00,TRI/SRC/allocations/00957
AL000400,EV000960,PM-R00524,9867,USD,2023-06-21T18:07:06-07:00,TRI/SRC/allocations/00960
AL000401,EV000964,PM-R00526,8730,USD,2023-08-09T15:38:28-07:00,TRI/SRC/allocations/00964
AL000402,EV000966,PM-R00527,9767,USD,2023-03-01T23:57:57-08:00,TRI/SRC/allocations/00967
AL000403,EV000966,PM-R00528,4670,USD,2023-02-27T16:51:12-08:00,TRI/SRC/allocations/00967
AL000404,EV000969,PM-R00529,6275,USD,2023-10-09T16:14:48-07:00,TRI/SRC/allocations/00969
AL000405,EV000976,PM-R00533,50510,USD,2023-08-27T09:23:47-07:00,TRI/SRC/allocations/00976
AL000406,EV000978,PM-R00534,16996,USD,2023-10-19T06:57:43-07:00,TRI/SRC/allocations/00978
AL000407,EV000980,PM-R00535,8501,USD,2022-12-22T09:53:36-08:00,TRI/SRC/allocations/00980
AL000408,EV000982,PM-R00536,32624,USD,2023-10-22T04:31:02-07:00,TRI/SRC/allocations/00982
AL000409,EV000984,PM-R00537,7414,USD,2023-02-03T12:11:45-08:00,TRI/SRC/allocations/00984
AL000410,EV000986,PM-R00538,7945,USD,2023-05-23T21:57:46-07:00,TRI/SRC/allocations/00986
AL000411,EV000988,PM-R00539,43437,USD,2023-07-17T13:28:12-07:00,TRI/SRC/allocations/00988
AL000412,EV000990,PM-R00540,1895,USD,2023-01-23T23:30:36-08:00,TRI/SRC/allocations/00990
AL000413,EV000992,PM-R00541,14279,USD,2022-10-04T14:31:06-07:00,TRI/SRC/allocations/00992
AL000414,EV000995,PM-R00543,6725,USD,2022-12-31T09:43:05-08:00,TRI/SRC/allocations/00995
AL000415,EV000998,PM-R00545,7260,USD,2023-03-03T13:29:50-08:00,TRI/SRC/allocations/00998
AL000416,EV001000,PM-R00546,101010,USD,2023-07-17T22:52:22-07:00,TRI/SRC/allocations/01000
AL000417,EV001004,PM-R00548,4026,USD,2023-08-28T13:19:26-07:00,TRI/SRC/allocations/01005
AL000418,EV001004,PM-R00549,2649,USD,2023-08-28T15:41:38-07:00,TRI/SRC/allocations/01005
AL000419,EV001007,PM-R00550,10984,USD,2023-05-18T18:29:41-07:00,TRI/SRC/allocations/01007
AL000420,EV001009,PM-R00551,3214,USD,2023-04-15T07:33:07-07:00,TRI/SRC/allocations/01009
AL000421,EV001011,PM-R00552,30712,USD,2022-07-25T14:55:06-07:00,TRI/SRC/allocations/01011
AL000422,EV001013,PM-R00553,9985,USD,2022-11-01T22:09:55-07:00,TRI/SRC/allocations/01014
AL000423,EV001013,PM-R00554,9988,USD,2022-11-04T13:29:25-07:00,TRI/SRC/allocations/01014
AL000424,EV001018,PM-R00556,18949,USD,2023-05-11T16:10:44-07:00,TRI/SRC/allocations/01018
AL000425,EV001020,PM-R00557,5689,USD,2023-08-10T16:25:24-07:00,TRI/SRC/allocations/01021
AL000426,EV001020,PM-R00558,3455,USD,2023-08-10T13:27:01-07:00,TRI/SRC/allocations/01021
AL000427,EV001023,PM-R00559,19091,USD,2022-09-19T18:36:03-07:00,TRI/SRC/allocations/01024
AL000428,EV001023,PM-R00560,15616,USD,2022-09-20T23:49:10-07:00,TRI/SRC/allocations/01024
AL000429,EV001026,PM-R00561,24629,USD,2022-12-05T15:50:25-08:00,TRI/SRC/allocations/01026
AL000430,EV001028,PM-R00562,7837,USD,2022-12-09T18:32:16-08:00,TRI/SRC/allocations/01028
AL000431,EV001031,PM-R00564,14884,USD,2023-05-09T15:59:33-07:00,TRI/SRC/allocations/01031
AL000432,EV001036,PM-R00567,42430,USD,2023-06-22T13:22:06-07:00,TRI/SRC/allocations/01036
AL000433,EV001038,PM-R00568,10210,USD,2023-09-07T09:44:58-07:00,TRI/SRC/allocations/01038
AL000434,EV001044,PM-R00572,8604,USD,2023-10-26T03:25:41-07:00,TRI/SRC/allocations/01044
AL000435,EV001049,PM-R00576,17022,USD,2023-05-29T02:34:45-07:00,TRI/SRC/allocations/01049
AL000436,EV001051,PM-R00577,14682,USD,2023-07-17T03:42:23-07:00,TRI/SRC/allocations/01051
AL000437,EV001053,PM-R00578,7358,USD,2023-08-07T18:09:51-07:00,TRI/SRC/allocations/01053
AL000438,EV001055,PM-R00579,14443,USD,2022-09-20T13:00:36-07:00,TRI/SRC/allocations/01055
AL000439,EV001057,PM-R00580,34663,USD,2023-08-28T13:56:15-07:00,TRI/SRC/allocations/01058
AL000440,EV001057,PM-R00581,27047,USD,2023-08-28T20:39:43-07:00,TRI/SRC/allocations/01058
AL000441,EV001060,PM-R00582,8370,USD,2022-12-22T02:08:41-08:00,TRI/SRC/allocations/01060
AL000442,EV001062,PM-R00583,4317,USD,2023-10-01T17:25:58-07:00,TRI/SRC/allocations/01062
AL000443,EV001064,PM-R00584,11582,USD,2023-01-24T06:18:17-08:00,TRI/SRC/allocations/01064
AL000444,EV001067,PM-R00586,9888,USD,2023-02-27T08:52:29-08:00,TRI/SRC/allocations/01067
AL000445,EV001069,PM-R00587,8321,USD,2022-11-10T12:27:42-08:00,TRI/SRC/allocations/01069
AL000446,EV001071,PM-R00588,6647,USD,2022-10-23T04:46:05-07:00,TRI/SRC/allocations/01071
AL000447,EV001073,PM-R00589,8067,USD,2023-08-28T12:47:56-07:00,TRI/SRC/allocations/01073
AL000448,EV001077,PM-R00592,11436,USD,2023-08-03T14:20:34-07:00,TRI/SRC/allocations/01077
AL000449,EV001083,PM-R00596,16799,USD,2022-09-25T22:30:42-07:00,TRI/SRC/allocations/01083
AL000450,EV001085,PM-R00597,28271,USD,2022-12-05T22:32:21-08:00,TRI/SRC/allocations/01085
AL000451,EV001087,PM-R00598,8259,USD,2022-12-20T20:54:58-08:00,TRI/SRC/allocations/01087
AL000452,EV001089,PM-R00599,6547,USD,2023-03-31T19:01:10-07:00,TRI/SRC/allocations/01089
AL000453,EV001091,PM-R00600,35845,USD,2022-10-20T12:01:16-07:00,TRI/SRC/allocations/01091
AL000454,EV001093,PM-R00601,2955,USD,2022-10-04T07:00:49-07:00,TRI/SRC/allocations/01093
AL000455,EV001095,PM-R00602,11474,USD,2022-08-09T05:48:30-07:00,TRI/SRC/allocations/01095
AL000456,EV001098,PM-R00604,6932,USD,2023-03-16T13:24:42-07:00,TRI/SRC/allocations/01098
AL000457,EV001100,PM-R00605,36120,USD,2023-03-07T06:18:04-08:00,TRI/SRC/allocations/01100
AL000458,EV001102,PM-R00606,18741,USD,2022-11-08T01:53:48-08:00,TRI/SRC/allocations/01102
AL000459,EV001105,PM-R00607,12959,USD,2023-10-21T14:29:42-07:00,TRI/SRC/allocations/01105
AL000460,EV001107,PM-R00608,9795,USD,2023-03-28T13:25:07-07:00,TRI/SRC/allocations/01107
AL000461,EV001117,PM-R00613,3243,USD,2023-05-04T02:33:23-07:00,TRI/SRC/allocations/01117
AL000462,EV001119,PM-R00614,56316,USD,2022-10-25T17:53:12-07:00,TRI/SRC/allocations/01119
AL000463,EV001121,PM-R00615,19255,USD,2023-09-26T15:27:57-07:00,TRI/SRC/allocations/01121
AL000464,EV001123,PM-R00616,4554,USD,2023-02-21T09:07:29-08:00,TRI/SRC/allocations/01124
AL000465,EV001123,PM-R00617,2998,USD,2023-02-20T13:36:54-08:00,TRI/SRC/allocations/01124
AL000466,EV001126,PM-R00618,11436,USD,2022-10-18T13:10:58-07:00,TRI/SRC/allocations/01126
AL000467,EV001130,PM-R00620,14354,USD,2023-01-19T11:32:09-08:00,TRI/SRC/allocations/01130
AL000468,EV001136,PM-R00624,2220,USD,2023-02-23T15:09:04-08:00,TRI/SRC/allocations/01136
AL000469,EV001138,PM-R00625,16608,USD,2023-05-08T05:35:53-07:00,TRI/SRC/allocations/01138
AL000470,EV001140,PM-R00626,5671,USD,2023-06-13T16:48:22-07:00,TRI/SRC/allocations/01141
AL000471,EV001140,PM-R00627,5880,USD,2023-06-15T09:35:49-07:00,TRI/SRC/allocations/01141
AL000472,EV001143,PM-R00628,16752,USD,2023-09-28T23:05:13-07:00,TRI/SRC/allocations/01143
AL000473,EV001147,PM-R00630,4654,USD,2022-12-18T13:34:02-08:00,TRI/SRC/allocations/01147
AL000474,EV001149,PM-R00631,23995,USD,2022-10-19T18:19:10-07:00,TRI/SRC/allocations/01150
AL000475,EV001149,PM-R00632,14219,USD,2022-10-19T17:20:47-07:00,TRI/SRC/allocations/01150
AL000476,EV001152,PM-R00633,42747,USD,2023-02-20T01:07:52-08:00,TRI/SRC/allocations/01153
AL000477,EV001152,PM-R00634,21441,USD,2023-02-16T14:11:00-08:00,TRI/SRC/allocations/01153
AL000478,EV001155,PM-R00635,8048,USD,2022-11-07T15:07:02-08:00,TRI/SRC/allocations/01155
AL000479,EV001157,PM-R00636,31630,USD,2022-09-26T08:21:42-07:00,TRI/SRC/allocations/01157
AL000480,EV001159,PM-R00637,45680,USD,2023-09-20T00:05:08-07:00,TRI/SRC/allocations/01159
AL000481,EV001163,PM-R00639,19513,USD,2023-02-23T16:38:04-08:00,TRI/SRC/allocations/01163
AL000482,EV001165,PM-R00640,20563,USD,2022-10-24T12:36:12-07:00,TRI/SRC/allocations/01165
AL000483,EV001167,PM-R00641,1644,USD,2022-11-22T02:23:30-08:00,TRI/SRC/allocations/01168
AL000484,EV001167,PM-R00642,1515,USD,2022-11-25T17:09:40-08:00,TRI/SRC/allocations/01168
AL000485,EV001171,PM-R00644,21524,USD,2022-12-24T19:58:15-08:00,TRI/SRC/allocations/01171
AL000486,EV001173,PM-R00645,4763,USD,2023-06-05T13:34:11-07:00,TRI/SRC/allocations/01173
AL000487,EV001175,PM-R00646,17068,USD,2022-10-30T03:37:49-07:00,TRI/SRC/allocations/01175
AL000488,EV001179,PM-R00649,7368,USD,2023-01-19T20:28:04-08:00,TRI/SRC/allocations/01180
AL000489,EV001179,PM-R00650,4397,USD,2023-01-21T15:45:34-08:00,TRI/SRC/allocations/01180
AL000490,EV001182,PM-R00651,7573,USD,2023-10-23T11:51:06-07:00,TRI/SRC/allocations/01182
AL000491,EV001185,PM-R00653,2663,USD,2023-09-02T15:49:24-07:00,TRI/SRC/allocations/01185
AL000492,EV001187,PM-R00654,7453,USD,2022-11-14T16:31:00-08:00,TRI/SRC/allocations/01187
AL000493,EV001189,PM-R00655,8456,USD,2022-08-02T02:16:19-07:00,TRI/SRC/allocations/01190
AL000494,EV001189,PM-R00656,5259,USD,2022-08-01T20:04:34-07:00,TRI/SRC/allocations/01190
AL000495,EV001192,PM-R00657,12169,USD,2023-02-08T07:46:58-08:00,TRI/SRC/allocations/01192
AL000496,EV001194,PM-R00658,12999,USD,2023-04-18T03:14:11-07:00,TRI/SRC/allocations/01194
AL000497,EV001196,PM-R00659,5901,USD,2023-06-05T20:42:52-07:00,TRI/SRC/allocations/01197
AL000498,EV001196,PM-R00660,5733,USD,2023-06-22T09:56:24-07:00,TRI/SRC/allocations/01197
AL000499,EV001199,PM-R00661,9822,USD,2023-03-20T12:34:46-07:00,TRI/SRC/allocations/01199
AL000500,EV001201,PM-R00662,10227,USD,2023-10-22T04:31:40-07:00,TRI/SRC/allocations/01202
AL000501,EV001201,PM-R00663,11613,USD,2023-10-19T23:48:43-07:00,TRI/SRC/allocations/01202
AL000502,EV001204,PM-R00664,9912,USD,2023-04-20T12:23:08-07:00,TRI/SRC/allocations/01204
AL000503,EV001206,PM-R00665,19068,USD,2023-09-04T09:15:28-07:00,TRI/SRC/allocations/01207
AL000504,EV001206,PM-R00666,13975,USD,2023-09-04T11:12:33-07:00,TRI/SRC/allocations/01207
AL000505,EV001209,PM-R00667,5998,USD,2022-10-26T05:46:19-07:00,TRI/SRC/allocations/01209
AL000506,EV001211,PM-R00668,7071,USD,2022-11-07T13:05:29-08:00,TRI/SRC/allocations/01211
